璃,Glassy,り,-,"王, 离",-,"king, rocket",,"""The <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">king</span> wants you to make a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">rocket</span> that looks <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">glassy</span>. It won't be very stable, and it probably won't work, but making it glassy and pretty is the only way to make the king will approve.""",Imagine a king who won't accept a rocket that isn't made of glassy material. He's not very smart...,"""You take the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">glassy</span> rocket and try to stuff some thin <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">reed</span>s (<span lang=""""ja"""">り</span>) inside to support it. But because it's clear and glassy the king sees them at the last second.""","""Picture the king admiring himself in the glassy surface and then his face contorts. He smashes his fist through the rocket and rips out the reeds. """"REEDS AREN'T GLASSY!"""" he cries, and starts hitting you with them.""",8563,kanji level58
淑,Graceful,しゅく,しと,"氵, 上, 小, 又",-,"tsunami, above, small, stool",,"""You can only manage to avoid a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tsunami</span> by standing <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">above</span> it on a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">small</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">stool</span> if you are very <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">graceful</span>. If you aren't graceful enough the tsunami will knock you and the stool over and you'll be swept away like everyone else.""",Imagine being graceful enough to balance on a small stool above a raging tsunami! Sooo cool!,"""No matter how <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">graceful</span> you are, the still tsunami <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">shook</span> (<span lang=""""ja"""">しゅく</span>) the small stool. That's where your gracefulness came in. The stool shook, but you didn't. You balanced yourself and refused to go down. ""","It doesn't matter how badly the stool shook, you stayed graceful and didn't fall! ",8564,kanji level58
傑,"Greatness, Excellence",けつ,すぐ,"ｲ, 舛, 木",-,"leader, dance, tree",,"""The <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">leader</span> does a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dance</span> on top of the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tree</span> to show his <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">greatness</span> to everyone around. If he dances all the way up there on top of the tree, then no one can deny his <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">excellence</span>!""","""""""Look upon your leader's greatness!"""" he shouts, doing a jig around on the branches.""","""If you don't recognize the leader's <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">greatness</span> he will throw <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ketsu</span>p (<span lang=""""ja"""">けつ</span>) all over you (it's a special mix of ketchup and catsup). And it's ketsup because it looks like blood. The blood he'll spill if you don't look up and clap at his great dancing.""","""""""Oh leader, your greatness is so... great!"""" you shout up at him. He's holding the ketsup bottle over your head and staring into your eyes as he dances in the tree. He isn't sure if he wants to dump it on you yet. He isn't sure if you really recognize his excellence.""",8565,kanji level58
殻,"Husk, Shell","かく, こく, ばい","から, がら","士, 冖, 几, 殳",-,"samurai, forehead, table, weapon",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">samurai</span> puts his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">forehead</span> on the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">table</span> next to his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">weapon</span>. He is just a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">husk</span> of his former self. This <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">shell</span> of a samurai has nothing left.""","He's just sitting there, he can't even pick up his weapon or raise his head anymore.","""The only way to bring a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">husk</span> of a samurai back to life is to have a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">cock</span> (<span lang=""""ja"""">かく</span>) crow right in his ear.""","""""""Co co co co cooooock!"""" the cock screams, shocking the samurai back into his lifeless shell. You did it!""",8566,kanji level58
錠,Lock,じょう,-,"金, 宀, 正",-,"gold, roof, correct",,"""This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">gold</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">roof</span>, <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">correct</span>? It's important to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">lock</span> it up, then.""",It's only natural that you'd want to lock a gold roof so nobody can steal it.,"""The person who <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">lock</span>ed the gold roof was <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Jou</span>rm (<span lang=""""ja"""">じょう</span>).""","He's the big farmhand who turned out to be an undercover Viking in your town, only to pillage and destroy everything. Under the gold roof is where he locked up all your village's valuables, after wiping you all out.",8567,kanji level58
媒,Mediator,ばい,なこうど,"女, 甘, 木",-,"woman, sweet, tree",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sweet</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">woman</span> sits under a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tree</span> and works as a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">mediator</span>. If you're having a fight with someone, bring them to the sweet woman under the tree and she'll mediate for the two of you. Problem solved! Thanks sweet lady!""",Imagine the sweet tree woman being a mediator for you and your arch rival. What she says fixes everything between you two!,"""You go to pay the woman for being your <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">mediator</span> for you two but she just says, """"<span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Bye</span> <span lang=""""ja"""">ばい</span>)."""" You try to hand her some money and she stares into your eyes. """"Bye."""" Oh... okay, bye then.""","""Imagine her refusing to let you pay her for her mediator services and just saying """"bye"""" over and over until you leave. Weird.""",8568,kanji level58
濁,"Muddy, Impure","だく, じょく",にご,"氵, 罒, 勹, 虫",-,"tsunami, net, prison, insect",,"""If a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tsunami</span> gets into a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">net</span> that's im<span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">prison</span>ing a bunch of <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">insect</span>s, the insects are going to get all <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">muddy</span>. The net gets dragged along with the tsunami water and the insects can't escape, so they just get covered in the yucky stuff.""",Picture a net prison full of insects being dragged by a tsunami getting muddier and muddier. Poor buggles!,"""Unfortunately for the insects, these <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">muddy</span> conditions have created the perfect habitat for <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">duck</span>s (<span lang=""""ja"""">だく</span>). And muddy insects already imprisoned in a muddy net is a duck's favorite treat!""","Picture a bunch of muddy ducks munching on some muddy trapped insects, in a some muddy leftover tsunami water.",8569,kanji level58
椎,"Oak, Oak Tree","つい, すい","う, つち","木, 隹",-,"tree, turkey",,"""The only <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tree</span> a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">turkey</span> will live in is an <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">oak</span> tree. They really only do this because oak trees have really yummy acorns and turkeys loooove acorns.""","Imagine seeing a turkey sitting in an oak tree munching on acorns. You didn't even know turkeys could fly, but it got up there somehow.","""If you see a bunch of <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">oak</span>s but no turkeys just yell, """"<span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">SOOEY</span> (<span lang=""""ja"""">つい</span>)!"""" and they'll all come jumping out! Just because you can't see a turkey in there doesn't mean there isn't one!""",Imagine standing in a grove of oak trees and yelling SOOEY! SOOOOOEY! Now watch as hundreds of turkeys come flying at your face! They think you have more acorns for them. RUN!,8570,kanji level58
赦,Pardon,しゃ,-,"赤, 夂",-,"red, winter",,"""If you spill something <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">red</span> on yourself in <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">winter</span> you should <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">pardon</span> yourself immediately and try to find something else to wear. It's very dangerous to wear red in winter, and even if it seems rude, make sure you pardon yourself right away and get that taken care of!""",Imagine spilling red wine or red paint down your shirt. Quickly pardon yourself and get changed now!,"""If you don't <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">pardon</span> yourself fast enough the winter <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">sha</span>man (<span lang=""""ja"""">しゃ</span>) will burst in and cast a spell on you, taking away all the clothes that have red on them! Now you have to pardon yourself for being naked!""",Imagine not pardoning yourself fast enough and having the winter shaman spirit away whatever you got red on. That's embarrassing.,8571,kanji level58
戯,Play,"ぎ, げ","ざ, じゃ, たわむ","虍, 戈","""<i class=""""radical-spikes""""></i>""","tiger, drunkard",spikes,"""Throw a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">drunkard</span> in a cage with a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tiger</span> and some <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">spikes</span> and the tiger will have the time of its life <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">play</span>ing with them! Think of all the tiger play time possibilities! """,If you were the tiger how would you play with the drunkard? ,"""If you aren't the tiger, watching it <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">play</span> is a little like watching someone's head get cut off with a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">gui</span>llotine (<span lang=""""ja"""">ぎ</span>). In fact, you don't want to watch it play at all anymore.""",What would you rather watch? A guillotine at work or a tiger playing like this?,8572,kanji level58
享,Receive,"きょう, こう",う,享,-,sock,,"""If someone gives you a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sock</span> you should <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">receive</span> it and thank them. You can't just say no or put the sock on the ground and walk away. You should always receive a sock properly, with both hands, when it's handed to you.""",Imagine Dobby reaching out to receive his first sock. Don't you want to be happy like that too?,"""The best place to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">receive</span> a sock is in <span lang=""""ja""""><span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">きょう</span>と</span>. They're famous for their sock stores and schoolgirls who have too many socks. If you walk down the street someone is bound to try to hand you a sock in <span lang=""""ja"""">きょうと</span>, and you should receive it happily.""","""Imagine standing in <span lang=""""ja"""">きょうと</span> and receiving sock after sock. People just keep giving and you keep receiving!""",8573,kanji level58
嘱,"Request, Entrust",しょく,"しょく, たの","口, 尸, 禹",-,"mouth, flag, mantis",,"""If you want to take a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">flag</span> out of the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mouth</span> of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mantis</span> you have to make a formal <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">request</span> first. Mantises don't like to just give things away, and they're kind of mean so if you try to steal the flag it will probably bite you. So make a formal, polite request if you want it.""",Imagine trying to request a flag from a scary mantis that has it sitting in it's mouth. Will it give it to you? Will it bite you? You'll have to wait and see.,"""After you <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">request</span> the mantis give you its flag it <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">shock</span>s (<span lang=""""ja"""">しょく</span>) you by actually spitting it out of its mouth at your feet. You didn't think your request would work, or even if the mantis understood human speech, but it shocked you by doing exactly what you asked!""","Imagine your shock at finding out the mantis not only understood your request, but agreed! This is great but also makes you wonder what other creatures can understand you...",8574,kanji level58
肖,Resemblance,しょう,あやか,月,"""<i class=""""radical-triceratops""""></i>""",moon,triceratops,"""You see a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">triceratops</span> standing in front of a full <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">moon</span> and you can't help but see a really strong <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">resemblance</span>. The triceratops has that round frill thing behind its horns and it looks just like the round full moon. Who knew that a triceratops would resemble the moon!""","Look at the triceratops. Now look at the moon. See the resemblance? Uncanny, don't you think?","""The first person to see this <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">resemblance</span> was the <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Shou</span>gun (<span lang=""""ja"""">しょう</span>). That's why he decided to put a triceratops head with the moon behind it on his mon (family crest). Now he's known as the full moon dinosaur shogun, and he's very famous.""","Imagine being the Shougun and seeing the resemblance between a triceratops and the moon for the first time. You'd put that on all your stuff too, if you were him.",8575,kanji level58
憤,Resent,ふん,いきどお,"忄, 十, 艹, 貝",-,"soul, cross, flowers, shellfish",,"""You see a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">soul</span> on a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">cross</span> covered in <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">flowers</span> with <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">shellfish</span> at its feet and you suddenly <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">resent</span> them. It's not like you want to be the one up there on the cross, but so many people left flowers and shellfish for them. It should have been you...""","Picture the soul on the cross, flowers all around it and shellfish at its feet. Feel your resentment grow.","""You realize you <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">resent</span> them because it looks like they're having <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">fun</span> (<span lang=""""ja"""">ふん</span>). You aren't having fun, and you wanna be! How dare they have fun when you aren't!""",You wanna have fun hanging out on a cross with flowers and all the shellfish you can eat. Your resentment grows and grows as you watch the soul having everything you suddenly want.,8576,kanji level58
漣,Ripples,"れん, らん",さざなみ,"氵, 車","""<i class=""""radical-water-slide""""></i>""","tsunami, car",scooter,"""As the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tsunami</span> hits your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">scooter</span> and your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">car</span>, it alters the wave, creating <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">ripples</span>.""","They're hard to see because a tsunami is pretty big, but your scooter and car do create ripples in the water as it goes past.","""<span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">Ripples</span> come off of your scooter and car from when they were hit by a tsunami. More importantly, those things were <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ren</span>tals (<span lang=""""ja"""">れん</span>), so ripples or not, it doesn't matter if they were hit by a tsunami.""","As you watch the ripples come off your car / scooter, be sure to imagine the relief you'd feel if you knew they were rentals and not something owned by you.",8577,kanji level58
朽,"Rot, Decay",きゅう,く,"木, 一, 勹",-,"tree, ground, prison",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tree</span> is stuck in a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">prison</span> under the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">ground</span> and it's starting to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rot</span> and <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">decay</span>.""","Trees can't live without sunlight, and it's too damp underground in a prison. The water gets all moldy and the tree will rot and die.","""You get close to the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rot</span>ting tree and see some rotten <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">cu</span>cumbers (<span lang=""""ja"""">きゅう</span>) hanging from its branches. No!""","This poor cucumber tree, left in this ground prison to rot. There's nothing worse than eating a rotten cucumber.",8578,kanji level58
奔,"Run, Bustle",ほん,はし,"大, 十, 廾",-,"big, cross, twenty",,"""You're walking down the street when you see <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">twenty</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">big</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">cross</span>es lined up in front of you. Crosses creep you out and this is way too many for you to keep walking so you decide to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">run</span> as fast as you can to get past them.""",Imagine trying to run down a street with twenty big crosses lining it. It's so scary that you keep running faster and faster as you go.,"""You figure since you're already on the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">run</span> that you might as well <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">hone</span> (<span lang=""""ja"""">ほん</span>) your running skills while you make your way down this scary, cross lined street. """,Imagine distracting yourself from the scary crosses by honing your running skills while you do it. ,8579,kanji level58
帆,Sail,はん,ほ,"巾, 几, 丶",-,"towel, table, drop",,"""You hoist your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">towel</span> above your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">table</span>, <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">drop</span> into the water and <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sail</span> away. You turned the towel into an actual sail and you're balancing on top of the table, which is now a boat.""","Imagine sailing out into the open sea, drops of water hitting your face, as the towel sail catches the air and carries you away.","""As you <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sail</span> off into the ocean you hear a familiar voice shout out, """"Ahoy!"""" <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Han</span> (<span lang=""""ja"""">はん</span>) Solo calls. He's also got a towel sail, but it's on the Millennium Falcon, which is half-submerged in the water.""","You sail nervously past Han Solo who also seems to be sailing, though in worse shape than you. But he keeps throwing you finger guns so you figure it's best to just sail on and pretend this never happened.",8580,kanji level58
菅,Sedge,"かん, けん",すげ,"艹, 宀","""<i class=""""radical-bear""""></i>""","flowers, roof",bear,"""The <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">flowers</span> that grow on your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">roof</span> that look like a sleeping <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bear</span> is <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sedge</span>. Sedge grow all over the world!""","""You've probably <a href=""""http://tinyurl.com/nl38wkj"""">seen them before</a>, you just didn't know what they were called! Looks like a green sleeping bear bum, right?""","""The next time you see a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sedge</span> bite into it. It tastes like <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">suga</span>r (<span lang=""""ja"""">すが</span>)! Luckily, it don't taste like bear.""",Imagine biting into a sedge flower and tasting the yummy sugary taste. Mmmm.,8581,kanji level58
酌,Serve,しゃく,く,"酉, 勺",-,"alcohol, pool",,"""Pour all of your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">alcohol</span> in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">pool</span> to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">serve</span> all your guests at once! They can all help themselves to as much or as little alcohol as they want! What a great idea!""",Imagine serving all of your guests their alcohol by dumping it all in the pool! Now jump in and drink all you want!,"""As you <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">serve</span> your guests (and yourself) you look over and see <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Shaq</span> (<span lang=""""ja"""">しゃく</span>) also trying to serve them. And by serving I mean getting served because he's throwing them into the pool. ""","Picture Shaq serving your guests by tossing them into your alcohol filled pool. Thanks, Shaq... I guess.",8582,kanji level58
慨,Sigh,がい,-,"忄, 艮, 牙",-,"soul, root, fang",,"""Deep in your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">soul</span>, you feel like you want to pull your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fang</span>s out by the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">root</span>, but instead you let out a loud <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sigh</span>. You're one of the only people you know that has fangs, and it weighs heavily on your soul.""","Imagine all of the other people staring and pointing, the kids making fun of you, no one seeing you as equal. And just... sigh. Deep down, you want to get rid of your fangs, but you can't do it.","""You <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sigh</span> again and say, """"I wish I was just a normal <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">guy</span> (<span lang=""""ja"""">がい</span>)."""" I swear the rest of me is a guy like the rest of you. *sigh*""",Now you're staring in the mirror at yourself. You sigh loudly and take out the pliers. You'll be a guy like everyone else. S-soon. As soon as you can muster up enough strength to stop sighing and rip these fangs out.,8583,kanji level58
絹,Silk,けん,きぬ,"糸, 口, 月",-,"thread, mouth, moon",,"""Put <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">thread</span> in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mouth</span> of a worm while the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">moon</span> is out and it will poop out some <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">silk</span>. That's why they call them silkworms, didn't you know? But it has to be while the moon is out, otherwise normal thread will come right back out the other end of the worm. The moon is what makes the magic happen.""",Picture feeding some thread into the mouth of a worm as the light from the full moon shines in on you. See the silk come out of the worm's butt and into your hands.,"""The biggest fan of <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">silk</span> is <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Ken</span> (<span lang=""""ja"""">けん</span>) the samurai. Everything he wears is silk, even his armor.""","Picture Ken with a silk helmet, silk fundoshi, and a silk sheath for his sword.",8584,kanji level58
窃,Steal,せつ,"ぬす, ひそ","穴, 七, 刀",-,"hole, seven, sword",,"""You see <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">seven</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sword</span>s just sitting in a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">hole</span> and so you decide to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">steal</span> them. They were just left in that hole after all, it's not like anyone was using them. And even if they were, they'll never know you were the one to steal them, right?""","Imagine seeing seven swords just laying abandoned in a hole. Feel the urge to steal them all. Do it, do it!","""You <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">steal</span> the swords and realize they aren't just seven random swords, they're from the famous sword <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">sets</span> (<span lang=""""ja"""">せつ</span>) they sell online. This particular set is from the Seven Samurai movie. Yes! What a great steal!""",Imagine your delight as you look up the different sword sets online and realize you happened to steal the best one!,8585,kanji level58
硫,"Sulfur, Sulphur",りゅう,-,"石, 川","""<i class=""""radical-boob""""></i>""","stone, river",trash,"""There are <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">stone</span>s that smell like <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">trash</span> in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">river</span>. You reach in and realize these rocks are made of <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sulfur</span>. Even the flow of this water can't hide the stink of these sulfur rocks.""","If you haven't smelled sulfur before, it smells a bit like rotten eggs. Something that definitely belongs in the trash.","""You throw the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sulfur</span> rock as hard as you can, but it hits someone in the back of the head. Oh no, it's <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Ryu</span> (<span lang=""""ja"""">りゅう</span>) from Street Fighter. You try to apologize and explain that you just didn't want this stinky trash rock, I mean, sulfur rock near you. You didn't know he was there.""","Ryu looks down at you, holding the sulfurous rock in one hand. Then he uppercuts you with it! Shoryuken!",8586,kanji level58
亜,Asia,あ,つ,亜,-,asia,,"""The kanji and the radical that look like this are exactly the same. They are both <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">Asia</span>.""","As long as you know the radical Asia, you know the kanji Asia.","""What's the first sound in <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">Asia</span>? It's <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">A</span> (<span lang=""""ja"""">あ</span>). Nice and easy!""",A is for Asia!,8664,kanji level59
屯,Barracks,とん,-,屯,-,barracks,,"""The <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">barracks</span> radical and the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">barracks</span> kanji are the same!""","Know your radicals, yo!","""<span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">Barracks</span> are pretty big, so they weigh a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ton</span> (<span lang=""""ja"""">とん</span>). And they probably take tons of materials to build.""",Imagine trying to lift some barracks. They weigh a ton! How are you supposed to do this? Why would you even try to lift something that obviously weighs a couple tons?!,8665,kanji level59
岬,Cape,こう,みさき,"山, 甲",-,"mountain, turtle-shell",,"""You see a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mountain</span> in the shape of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">turtle shell</span> sticking out into the ocean. It's a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">cape</span>! No, not the kind you wear, the geographical kind. When you're on land, most capes look like turtle shell mountains sticking out into the sea. Do you know any capes like that near where you live?""",Picture the turtle shell shaped cape. Feel the salty wind in your hair!,"""You decide to walk along this <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">cape</span> because it looks like the perfect place to get rid of your old <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">me</span>at <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">sack</span> (<span lang=""""ja"""">みさき</span>). It's starting to smell, but the ocean breeze from the cape pulls the meat sack out of your hands and off into the sky (then probably into the sea too).""","The next time you go to the cape, remember to bring your old, used meat sack. You can toss it right into the ocean and it won't bother you ever again! Just make sure no one sees you.",8666,kanji level59
