4901,"一見","いっけん","at a glance","Adverb","1","彼は一見サラリーマン風ですね。","かれ は いっけん サラリーマン ふう です ね。","He looks like a salaryman at a glance.","","","","C5K-P10-001.mp3","C5K-P10-002.mp3",
4902,"興奮","こうふん","excitement","Verbal Noun","1","彼女の優勝に感激し、興奮しました。","かのじょ の ゆうしょう に かんげき し、こうふん しました。","I was excited and moved by her winning the championship.","","","","C5K-P10-003.mp3","C5K-P10-004.mp3",
4903,"衛星","えいせい","satellite","Noun","1","衛星が打ち上げられましたね。","えいせい が うちあげられました ね。","The satellite has been launched.","","","","C5K-P10-005.mp3","C5K-P10-006.mp3",
4904,"込める","こめる","put (feeling, emotion etc.) into","Verb","1","彼は感情を込めてその歌を歌った。","かれ は かんじょう を こめて その うた を うたった。","He sang the song with emotion.","","","","C5K-P10-007.mp3","C5K-P10-008.mp3",
4905,"肉体","にくたい","body, flesh and blood","Noun","1","肉体はいつか滅びます。","にくたい は いつ か ほろびます。","Our bodies will eventually perish.","","","","C5K-P10-009.mp3","C5K-P10-010.mp3",
4906,"埋める","うずめる","fill (a place) with things or people, cover totally","Verb","1","その子は母親の胸に顔を埋めた。","その こ は ははおや の むね に かお を うずめた。","The child buried his head in his mother's chest.","","","","C5K-P10-011.mp3","C5K-P10-012.mp3",
4907,"扉","とびら","hinged door","Noun","1","彼は扉を開けた。","かれ は とびら を あけた。","He opened the hinged door.","","","","C5K-P10-013.mp3","C5K-P10-014.mp3",
4908,"兵士","へいし","soldier","Noun","1","その爆撃で兵士が3人負傷しました。","その ばくげき で へいし が 3 にん ふしょう しました。","Three soldiers were injured in the bombing.","","","","C5K-P10-015.mp3","C5K-P10-016.mp3",
4909,"工学","こうがく","engineering","Noun","1","彼は大学で工学を勉強しました。","かれ は だいがく で こうがく を べんきょう しました。","He studied engineering in college.","","","","C5K-P10-017.mp3","C5K-P10-018.mp3",
4910,"手元","てもと","at hand","Noun","1","説明書は手元にありますか。","せつめい しょ は てもと に あります か。","Do you have the manual at hand?","","","","C5K-P10-019.mp3","C5K-P10-020.mp3",
4911,"権威","けんい","authority, power","Noun","1","博士はその道の権威です。","はかせ は その みち の けんい です。","The doctor is an authority in the field.","","","","C5K-P10-021.mp3","C5K-P10-022.mp3",
4912,"独占","どくせん","monopoly","Verbal Noun","1","この2社が市場を独占しています。","この 2 しゃ が しじょう を どくせん して います。","These two companies are monopolizing the market.","","","","C5K-P10-023.mp3","C5K-P10-024.mp3",
4913,"推測","すいそく","conjecture, guess","Verbal Noun","1","それは彼の推測にすぎない。","それ は かれ の すいそく に すぎない。","It's nothing more than his guess.","","","","C5K-P10-025.mp3","C5K-P10-026.mp3",
4914,"望ましい","のぞましい","desirable, recommended","Adjective","1","このポジションには経験豊富な人が望ましい。","この ポジション に は けいけん ほうふな ひと が のぞましい。","Someone with rich experience is desirable for this position.","","","","C5K-P10-027.mp3","C5K-P10-028.mp3",
4915,"試みる","こころみる","try, attempt","Verb","1","彼は実験を試みた。","かれ は じっけん を こころみた。","He tried an experiment.","","","","C5K-P10-029.mp3","C5K-P10-030.mp3",
4916,"当選","とうせん","winning an election, winning a prize","Verbal Noun","1","彼は選挙に当選しました。","かれ は せんきょ に とうせん しました。","He won the election.","","","","C5K-P10-031.mp3","C5K-P10-032.mp3",
4917,"預金","よきん","deposit, savings (with a bank)","Verbal Noun","1","私はこの銀行に預金しています。","わたし は この ぎんこう に よきん して います。","I'm saving money in this bank.","","","","C5K-P10-033.mp3","C5K-P10-034.mp3",
4918,"いかにも","いかにも","indeed, as if","Adverb","1","彼はいかにもスポーツマンらしいですね。","かれ は いかにも スポーツマン らしい です ね。","He indeed looks like an athlete.","","","","C5K-P10-035.mp3","C5K-P10-036.mp3",
4919,"健全","けんぜん","healthy, sound","Adjectival Noun","1","子供の健全な心を育てましょう。","こども の けんぜんな こころ を そだてましょう。","Let's foster healthy minds in children.","","","","C5K-P10-037.mp3","C5K-P10-038.mp3",
4920,"弁護","べんご","defense","Verbal Noun","1","友人が私を弁護してくれました。","ゆうじん が わたし を べんご して くれました。","My friend defended me.","","","","C5K-P10-039.mp3","C5K-P10-040.mp3",
4921,"控える","ひかえる","hold back, cut back","Verb","1","最近甘いものを控えています。","さいきん あまい もの を ひかえて います。","I'm cutting back on sweets these days.","","","","C5K-P10-041.mp3","C5K-P10-042.mp3",
4922,"天才","てんさい","genius","Noun","1","彼は笑いの天才だね。","かれ は わらい の てんさい だ ね。","He's a comic genius.","","","","C5K-P10-043.mp3","C5K-P10-044.mp3",
4923,"深める","ふかめる","deepen (understanding, knowledge, etc.)","Verb","1","彼女は異文化に対する理解を深めたね。","かのじょ は いぶんか に たいする りかい を ふかめた ね。","She deepened her understanding of different cultures.","","","","C5K-P10-045.mp3","C5K-P10-046.mp3",
4924,"犯す","おかす","commit (a crime), make (a mistake)","Verb","1","彼は大きな過ちを犯している。","かれ は おおきな あやまち を おかして いる。","He's making a big mistake.","","","","C5K-P10-047.mp3","C5K-P10-048.mp3",
4925,"届け","とどけ","notice, delivery","Noun","1","郵便局に引っ越しの届けを出したよ。","ゆうびんきょく に ひっこし の とどけ を だした よ。","I sent a change of address notice to the post office.","","","","C5K-P10-049.mp3","C5K-P10-050.mp3",
4926,"衆議院","しゅうぎいん","House of Representatives, Lower House","Noun","1","予算案が衆議院を通過した。","よさん あん が しゅうぎいん を つうか した。","The House of Representatives has passed the budget bill.","","","","C5K-P10-051.mp3","C5K-P10-052.mp3",
4927,"促す","うながす","encourage, urge","Verb","2","事故現場に近づかないよう、警官が注意を促している。","じこ げんば に ちかづかない よう、けいかん が ちゅうい を うながして いる。","The police is urging people not to go close to the site of the accident.","運動は子供の成長を促します。","うんどう は こども の せいちょう を うながします。","Exercise stimulates children's growth.","C5K-P10-053.mp3","C5K-P10-054.mp3","C5K-P10-055.mp3"
4928,"本文","ほんぶん","body text, this text","Noun","1","本文をよく読んで答えてください。","ほんぶん を よく よんで こたえて ください。","Please read the text carefully before you answer.","","","","C5K-P10-056.mp3","C5K-P10-057.mp3",
4929,"反発","はんぱつ","rebelling, backlash","Verbal Noun","1","彼は先生に反発していたよ。","かれ は せんせい に はんぱつ して いた よ。","He was rebelling against the teacher.","","","","C5K-P10-058.mp3","C5K-P10-059.mp3",
4930,"収支","しゅうし","earning and expense","Noun","1","家計の収支が合わないの。","かけい の しゅうし が あわない の。","Our household income and expense do not match.","","","","C5K-P10-060.mp3","C5K-P10-061.mp3",
4931,"活発","かっぱつ","lively, active","Adjectival Noun","1","活発な意見が交された。","かっぱつな いけん が かわされた。","There was a lively exchange of opinions.","","","","C5K-P10-062.mp3","C5K-P10-063.mp3",
4932,"余地","よち","room, space","Noun","1","彼に言い訳の余地はありません。","かれ に いいわけ の よち は ありません。","He has no room for excuse.","","","","C5K-P10-064.mp3","C5K-P10-065.mp3",
4933,"リード","リード","the lead, taking a lead","Verbal Noun","2","彼は彼女をリードしながら踊ったね。","かれ は かのじょ を リード し ながら おどった ね。","He led her in the dance.","相手チームが3点リードしています。","あいて チーム が 3 てん リード して います。","The opposing team is leading by three points.","C5K-P10-066.mp3","C5K-P10-067.mp3","C5K-P10-068.mp3"
4934,"国土","こくど","national land, national territory","Noun","1","わが国の国土は70%が森林です。","わがくに の こくど は 70% が しんりん です。","70 % of our national land is forest.","","","","C5K-P10-069.mp3","C5K-P10-070.mp3",
4935,"受け止める","うけとめる","catch, receive","Verb","1","ボールが速すぎて受け止められなかったの。","ボール が はや すぎて うけとめられなかった の。","The ball was thrown so fast that I couldn't catch it.","","","","C5K-P10-071.mp3","C5K-P10-072.mp3",
4936,"訂正","ていせい","correction, amendment","Verbal Noun","1","間違いを訂正しました。","まちがい を ていせい しました。","I corrected the mistakes.","","","","C5K-P10-073.mp3","C5K-P10-074.mp3",
4937,"中継","ちゅうけい","(live) broadcasting","Verbal Noun","1","京都から中継で放送しています。","きょうと から ちゅうけい で ほうそう して います。","We're broadcasting from Kyoto.","","","","C5K-P10-075.mp3","C5K-P10-076.mp3",
4938,"看護","かんご","nursing care","Verbal Noun","1","この病院は24時間看護です。","この びょういん は 24 じかん かんご です。","This hospital has 24-hour nursing care.","","","","C5K-P10-077.mp3","C5K-P10-078.mp3",
4939,"栽培","さいばい","cultivation","Verbal Noun","1","この地方ではみかんの栽培が盛んです。","この ちほう で は みかん の さいばい が さかん です。","Mandarin orange cultivation is flourishing in this region.","","","","C5K-P10-079.mp3","C5K-P10-080.mp3",
4940,"必然","ひつぜん","necessity, inevitability","Noun","1","私と彼が出会ったのは必然だったの。","わたし と かれ が であった の は ひつぜん だった の。","It was inevitable that he and I should meet.","","","","C5K-P10-081.mp3","C5K-P10-082.mp3",
4941,"恐れ","おそれ","fear, (negative) possibility","Noun","1","叔父には心臓病の恐れがあります。","おじ に は しんぞう びょう の おそれ が あります。","There's a possibility that my uncle has heart disease.","","","","C5K-P10-083.mp3","C5K-P10-084.mp3",
4942,"妊娠","にんしん","pregnancy","Verbal Noun","1","彼女が妊娠したそうです。","かのじょ が にんしん した そうです。","I hear that she got pregnant.","","","","C5K-P10-085.mp3","C5K-P10-086.mp3",
4943,"新人","しんじん","newcomer","Noun","1","彼は今日入ったばかりの新人です。","かれ は きょう はいった ばかり の しんじん です。","He's a newcomer who just joined us today.","","","","C5K-P10-087.mp3","C5K-P10-088.mp3",
4944,"正解","せいかい","right/correct answer","Verbal Noun","1","10問中9問正解しました。","10 もん ちゅう 9 もん せいかい しました。","I got nine out of ten questions right.","","","","C5K-P10-089.mp3","C5K-P10-090.mp3",
4945,"何だか","なんだか","somehow, for some reason","Adverb","1","茶柱が立って何だか少し幸せな気分です。","ちゃばしら が たって なんだか すこし しあわせな きぶん です。","Seeing the tea leaves floating upright, somehow I feel happy.","","","","C5K-P10-091.mp3","C5K-P10-092.mp3",
4946,"取り戻す","とりもどす","take back, recover","Verb","1","緑を取り戻す必要があります。","みどり を とりもどす ひつよう が あります。","We need to bring back our green environment.","","","","C5K-P10-093.mp3","C5K-P10-094.mp3",
4947,"著しい","いちじるしい","remarkable, striking","Adjective","1","彼の成長は著しいです。","かれ の せいちょう は いちじるしい です。","His progress is remarkable.","","","","C5K-P10-095.mp3","C5K-P10-096.mp3",
4948,"到達","とうたつ","arrival, attainment","Verbal Noun","1","ついに山頂に到達しました。","ついに さんちょう に とうたつ しました。","We finally reached the top of the mountain.","","","","C5K-P10-097.mp3","C5K-P10-098.mp3",
4949,"討論","とうろん","debate, discussion","Verbal Noun","1","その問題についてクラスで討論しました。","その もんだい について クラス で とうろん しました。","We discussed the problem in our class.","","","","C5K-P10-099.mp3","C5K-P10-100.mp3",
4950,"人民","じんみん","(common) people","Noun","1","彼は人民のための政治を行った。","かれ は じんみん の ため の せいじ を おこなった。","He engaged in politics for the benefit of common people.","","","","C5K-P10-101.mp3","C5K-P10-102.mp3",
4951,"強烈","きょうれつ","intense, strong","Adjectival Noun","1","彼女は強烈な個性の持ち主ですよ。","かのじょ は きょうれつな こせい の もちぬし です よ。","She has a very strong personality.","","","","C5K-P10-103.mp3","C5K-P10-104.mp3",
4952,"仮","かり","temporary state","Noun","1","仮の申し込みをしました。","かり の もうしこみ を しました。","I submitted a temporary application.","","","","C5K-P10-105.mp3","C5K-P10-106.mp3",
4953,"徒歩","とほ","on foot","Verbal Noun","1","家から駅まで徒歩3分です。","いえ から えき まで とほ 3 ぷん です。","It takes 3 minutes to get to the station from home on foot.","","","","C5K-P10-107.mp3","C5K-P10-108.mp3",
4954,"何より","なにより","above all, most of all","Adverb","1","ご無事で何よりです。","ごぶじ で なにより です。","Above all, I'm glad that you're safe.","","","","C5K-P10-109.mp3","C5K-P10-110.mp3",
4955,"著書","ちょしょ","one's book, publication","Noun","1","彼の新しい著書が出版されたね。","かれ の あたらしい ちょしょ が しゅっぱん された ね。","His new book has been published.","","","","C5K-P10-111.mp3","C5K-P10-112.mp3",
4956,"秩序","ちつじょ","order, regularity","Noun","1","その国の社会秩序は乱れている。","その くに の しゃかい ちつじょ は みだれて いる。","Social order in that country is in chaos.","","","","C5K-P10-113.mp3","C5K-P10-114.mp3",
4957,"争い","あらそい","conflict, battle","Noun","1","その地域では争いが絶えません。","その ちいき で は あらそい が たえません。","There are ceaseless conflicts in that region.","","","","C5K-P10-115.mp3","C5K-P10-116.mp3",
4958,"脂肪","しぼう","fat","Noun","1","お腹の脂肪を取りたい。","おなか の しぼう を とりたい。","I want to get rid of my belly fat.","","","","C5K-P10-117.mp3","C5K-P10-118.mp3",
4959,"天国","てんごく","Heaven","Noun","1","死んだら天国に行きたいです。","しんだら てんごく に いきたい です。","I want to go to heaven when I die.","","","","C5K-P10-119.mp3","C5K-P10-120.mp3",
4960,"構う","かまう","care, bother","Verb","1","子供に構い過ぎてはいけない。","こども に かまい すぎて は いけない。","Don't bother yourself too much about the kids.","","","","C5K-P10-121.mp3","C5K-P10-122.mp3",
4961,"整える","ととのえる","adjust (something), tidy up","Verb","1","彼はスピーチの前に服装を整えた。","かれ は スピーチ の まえ に ふくそう を ととのえた。","He straightened out his clothes before the speech.","","","","C5K-P10-123.mp3","C5K-P10-124.mp3",
4962,"振動","しんどう","vibration, oscillation","Verbal Noun","1","車の振動で棚の荷物が落ちた。","くるま の しんどう で たな の にもつ が おちた。","Vibration from a passing car caused things on the shelf to fall down.","","","","C5K-P10-125.mp3","C5K-P10-126.mp3",
4963,"回路","かいろ","circuit","Noun","1","コンピュータの電子回路が故障した。","コンピュータ の でんし かいろ が こしょう した。","The computer's electric circuits have broken down.","","","","C5K-P10-127.mp3","C5K-P10-128.mp3",
4964,"孤独","こどく","solitary, lonely","Adjectival Noun","1","彼は孤独な人生を送っていたんだ。","かれ は こどくな じんせい を おくって いた ん だ。","He lived a solitary life.","","","","C5K-P10-129.mp3","C5K-P10-130.mp3",
4965,"最中","さいちゅう","in the middle of, during","Noun","1","夕食の最中に電話がかかってきたの。","ゆうしょく の さいちゅう に でんわ が かかって きた の。","I got a phone call in the middle of dinner.","","","","C5K-P10-131.mp3","C5K-P10-132.mp3",
4966,"要する","ようする","require, need","Verb","1","このビルは完成までに2年を要した。","この ビル は かんせい まで に 2 ねん を ようした。","This building needed two years to be completed.","","","","C5K-P10-133.mp3","C5K-P10-134.mp3",
4967,"欲望","よくぼう","desire, craving","Noun","1","彼は欲望が強い人です。","かれ は よくぼう が つよい ひと です。","He's a person with strong desires.","","","","C5K-P10-135.mp3","C5K-P10-136.mp3",
4968,"つぶやく","つぶやく","mutter, murmur","Verb","1","彼は一人で何かつぶやいていたの。","かれ は ひとり で なに か つぶやいて いた の。","He was muttering something to himself.","","","","C5K-P10-137.mp3","C5K-P10-138.mp3",
4969,"事柄","ことがら","matter, affair","Noun","1","これまで話し合った事柄をまとめてください。","これまで はなしあった ことがら を まとめて ください。","Please summarize the things we have discussed so far.","","","","C5K-P10-139.mp3","C5K-P10-140.mp3",
4970,"分散","ぶんさん","dispersion","Verbal Noun","1","その会社はいろいろな国に投資を分散している。","その かいしゃ は いろいろな くに に とうし を ぶんさん して いる。","The company is splitting their investment into many different countries.","","","","C5K-P10-141.mp3","C5K-P10-142.mp3",
4971,"履歴","りれき","history, personal history","Noun","1","最近使ったファイルは、履歴からすぐ開けます。","さいきん つかった ファイル は、りれき から すぐ ひらけます。","You can easily find and open recently used files in the history folder.","","","","C5K-P10-143.mp3","C5K-P10-144.mp3",
4972,"爆弾","ばくだん","bomb","Noun","1","その町に爆弾が落とされた。","その まち に ばくだん が おとされた。","Bombs were dropped in that town.","","","","C5K-P10-145.mp3","C5K-P10-146.mp3",
4973,"理屈","りくつ","reason, logic","Noun","1","彼には理屈が通じない。","かれ に は りくつ が つうじない。","You can't reason with him.","","","","C5K-P10-147.mp3","C5K-P10-148.mp3",
4974,"警戒","けいかい","vigilance, caution","Verbal Noun","1","地震のあとは津波に警戒してください。","じしん の あと は つなみ に けいかい して ください。","Beware of tsunamis after an earthquake.","","","","C5K-P10-149.mp3","C5K-P10-150.mp3",
4975,"オーバー","オーバー","exaggerated, overly done (loan word)","Adjectival Noun","1","彼の話はいつもオーバーです。","かれ の はなし は いつも オーバー です。","His story is always exaggerated.","","","","C5K-P10-151.mp3","C5K-P10-152.mp3",
4976,"組み合わせる","くみあわせる","join together, combine","Verb","1","いろいろな花を組み合わせ、花束を作りました。","いろいろな はな を くみあわせ、はなたば を つくりました。","I put many kinds of flowers together and made a bouquet.","","","","C5K-P10-153.mp3","C5K-P10-154.mp3",
4977,"部下","ぶか","subordinate","Noun","1","彼は優秀な部下をもっているわね。","かれ は ゆうしゅうな ぶか を もって いる わ ね。","He has great subordinates, doesn't he?","","","","C5K-P10-155.mp3","C5K-P10-156.mp3",
4978,"無効","むこう","invalid, expired","Adjectival Noun","1","このクーポンはもう無効です。","この クーポン は もう むこう です。","This coupon's already expired.","","","","C5K-P10-157.mp3","C5K-P10-158.mp3",
4979,"他方","たほう","other (side etc.)","Noun","1","他方の視点からも見てみましょう。","たほう の してん から も みて みましょう。","Let's look at it from other perspectives as well.","","","","C5K-P10-159.mp3","C5K-P10-160.mp3",
4980,"真理","しんり","truth","Noun","1","彼は人生の真理を求めて旅に出た。","かれ は じんせい の しんり を もとめて たび に でた。","He went on a journey in search of the true meaning of life.","","","","C5K-P10-161.mp3","C5K-P10-162.mp3",
4981,"引き揚げる","ひきあげる","withdraw, salvage","Verb","1","沈んだ船を引き揚げたんだ。","しずんだ ふね を ひきあげた ん だ。","The sunken ship was salvaged.","","","","C5K-P10-163.mp3","C5K-P10-164.mp3",
4982,"用紙","ようし","form, printed form","Noun","1","この用紙に名前を書いてください。","この ようし に なまえ を かいて ください。","Please write your name on this form.","","","","C5K-P10-165.mp3","C5K-P10-166.mp3",
4983,"国産","こくさん","domestically produced (goods)","Noun","1","このワインは国産です。","この ワイン は こくさん です。","This wine is a domestic product.","","","","C5K-P10-167.mp3","C5K-P10-168.mp3",
4984,"任務","にんむ","duty, mission","Noun","1","彼は最後まで自分の任務を果たした。","かれ は さいご まで じぶん の にんむ を はたした。","He fulfilled his duties to the end.","","","","C5K-P10-169.mp3","C5K-P10-170.mp3",
4985,"肝心","かんじん","particularly essential, crucial","Adjectival Noun","1","何事も最初が肝心だ。","なにごと も さいしょ が かんじん だ。","Whatever you do, how you start is the essential thing.","","","","C5K-P10-171.mp3","C5K-P10-172.mp3",
4986,"遅れ","おくれ","delay, being late","Noun","1","電車が10分遅れで到着したんだ。","でんしゃ が 10 ぷん おくれ で とうちゃく した ん だ。","The train arrived ten minutes late.","","","","C5K-P10-173.mp3","C5K-P10-174.mp3",
4987,"照明","しょうめい","lighting","Verbal Noun","1","もっと照明を明るくしてください。","もっと しょうめい を あかるく して ください。","Please make the lighting brighter.","","","","C5K-P10-175.mp3","C5K-P10-176.mp3",
4988,"調和","ちょうわ","harmony, agreement","Verbal Noun","1","彼女は自然と調和した暮らし方をしている。","かのじょ は しぜん と ちょうわ した くらし かた を して いる。","She lives her life in harmony with nature.","","","","C5K-P10-177.mp3","C5K-P10-178.mp3",
4989,"見込み","みこみ","prospect, potential","Noun","1","3月に大学を卒業の見込みです。","3 がつ に だいがく を そつぎょう の みこみ です。","I expect to graduate from university in March.","","","","C5K-P10-179.mp3","C5K-P10-180.mp3",
4990,"参議院","さんぎいん","House of Councilors, Upper House","Noun","1","彼は参議院議員です。","かれ は さんぎいん ぎいん です。","He is a member of the House of Councilors.","","","","C5K-P10-181.mp3","C5K-P10-182.mp3",
4991,"適応","てきおう","adaptation, adjustment","Verbal Noun","1","彼はどんな環境にも適応できます。","かれ は どんな かんきょう に も てきおう できます。","He can adjust to any environment.","","","","C5K-P10-183.mp3","C5K-P10-184.mp3",
4992,"避難","ひなん","refuge, evacuation","Verbal Noun","1","危ないので避難してください。","あぶない ので ひなん して ください。","It's dangerous here, so please evacuate!","","","","C5K-P10-185.mp3","C5K-P10-186.mp3",
4993,"臨む","のぞむ","be present at","Verb","1","選手は最高の状態で大会に臨んだ。","せんしゅ は さいこう の じょうたい で たいかい に のぞんだ。","The athletes took part in the competition fully ready.","","","","C5K-P10-187.mp3","C5K-P10-188.mp3",
4994,"結成","けっせい","organization, formation","Verbal Noun","1","新しい代表チームが結成されました。","あたらしい だいひょう チーム が けっせい されました。","A new representative team has been formed.","","","","C5K-P10-189.mp3","C5K-P10-190.mp3",
4995,"意向","いこう","intention","Noun","1","彼の意向を聞いてみましょう。","かれ の いこう を きいて みましょう。","Let's ask what his intentions are.","","","","C5K-P10-191.mp3","C5K-P10-192.mp3",
4996,"不況","ふきょう","depression, recession","Noun","1","不況の影響で仕事が少ないね。","ふきょう の えいきょう で しごと が すくない ね。","There's little work due to the recession.","","","","C5K-P10-193.mp3","C5K-P10-194.mp3",
4997,"公立","こうりつ","public, government-run","Noun","1","駅前に公立の図書館があるよ。","えき まえ に こうりつ の としょかん が ある よ。","There is a public library in front of the station.","","","","C5K-P10-195.mp3","C5K-P10-196.mp3",
4998,"月日","つきひ","time, days","Noun","1","月日が経つのは早いものです。","つきひ が たつ の は はやい もの です。","Time flies.","","","","C5K-P10-197.mp3","C5K-P10-198.mp3",
4999,"つながる","つながる","be connected, be linked","Verb","1","電話がつながりません。","でんわ が つながりません。","Phone calls aren't getting through.","","","","C5K-P10-199.mp3","C5K-P10-200.mp3",
5000,"確立","かくりつ","strong establishment","Verbal Noun","1","北欧では社会保障が確立されています。","ほくおう で は しゃかい ほしょう が かくりつ されて います。","In Northern Europe, social security is well established.","","","","C5K-P10-201.mp3","C5K-P10-202.mp3",
5001,"有力","ゆうりょく","powerful, influential","Adjectival Noun","1","あの都市はオリンピックの有力な候補地です。","あの とし は オリンピック の ゆうりょくな こうほ ち です。","That city is a strong candidate to host the Olympics.","","","","C6K-P01-001.mp3","C6K-P01-002.mp3",
5002,"祈り","いのり","prayer","Noun","1","その日、国民は平和への祈りをささげるの。","その ひ、こくみん は へいわ へ の いのり を ささげる の。","People pray for peace on that day.","","","","C6K-P01-003.mp3","C6K-P01-004.mp3",
5003,"秘書","ひしょ","secretary","Noun","1","私の秘書はとても優秀です。","わたし の ひしょ は とても ゆうしゅう です。","My secretary is quite exceptional.","","","","C6K-P01-005.mp3","C6K-P01-006.mp3",
5004,"合成","ごうせい","composition, synthesis","Verbal Noun","1","このソフトで画像を合成できます。","この ソフト で がぞう を ごうせい できます。","Images can be synthesized with this software.","","","","C6K-P01-007.mp3","C6K-P01-008.mp3",
5005,"組み込む","くみこむ","incorporate, introduce (something) into","Verb","1","キャンペーンに新しいイベントを組み込みました。","キャンペーン に あたらしい イベント を くみこみました。","We introduced a new event into the campaign.","","","","C6K-P01-009.mp3","C6K-P01-010.mp3",
5006,"分担","ぶんたん","share, allotment","Verbal Noun","1","私たち夫婦は家事を分担しています。","わたし たち ふうふ は かじ を ぶんたん して います。","My wife and I share the housework.","","","","C6K-P01-011.mp3","C6K-P01-012.mp3",
5007,"教え","おしえ","teachings to follow","Noun","1","父の教えは「自分に厳しく」です。","ちち の おしえ は 「じぶん に きびしく」 です。","My father told me to be strict with myself.","","","","C6K-P01-013.mp3","C6K-P01-014.mp3",
5008,"固める","かためる","make (something) firm","Verb","1","私はもう決心を固めたの。","わたし は もう けっしん を かためた の。","I've already made up my mind.","","","","C6K-P01-015.mp3","C6K-P01-016.mp3",
5009,"禁じる","きんじる","prohibit, ban","Verb","1","市は昨年から歩きタバコを禁じているの。","し は さくねん から あるき タバコ を きんじて いる の。","The city has banned smoking while walking since last year.","","","","C6K-P01-017.mp3","C6K-P01-018.mp3",
5010,"定年","ていねん","(mandatory) retirement age","Noun","1","彼は来年定年を迎える。","かれ は らいねん ていねん を むかえる。","He'll be retiring next year.","","","","C6K-P01-019.mp3","C6K-P01-020.mp3",
5011,"信念","しんねん","belief, conviction","Noun","1","自分の信念に従いたいと思います。","じぶん の しんねん に したがいたい と おもいます。","I want to follow my belief.","","","","C6K-P01-021.mp3","C6K-P01-022.mp3",
5012,"乗り込む","のりこむ","go aboard, get on (a train etc.)","Verb","1","あの駅で学生がたくさん乗り込んだね。","あの えき で がくせい が たくさん のりこんだ ね。","A lot of students got on at that station.","","","","C6K-P01-023.mp3","C6K-P01-024.mp3",
5013,"班","はん","group, squad","Noun","1","班のメンバーは5人です。","はん の メンバー は 5 にん です。","There are five members in the group.","","","","C6K-P01-025.mp3","C6K-P01-026.mp3",
5014,"交わす","かわす","exchange (words etc.)","Verb","1","彼は私と再会の約束を交わした。","かれ は わたし と さいかい の やくそく を かわした。","He and I promised that we'd meet again.","","","","C6K-P01-027.mp3","C6K-P01-028.mp3",
5015,"倒産","とうさん","bankruptcy, going out of business","Verbal Noun","1","会社が倒産しました。","かいしゃ が とうさん しました。","The company went bankrupt.","","","","C6K-P01-029.mp3","C6K-P01-030.mp3",
5016,"取り扱い","とりあつかい","handling, dealing with","Noun","1","この機械は取り扱いに注意してください。","この きかい は とりあつかい に ちゅうい して ください。","Be careful when handling this machine.","","","","C6K-P01-031.mp3","C6K-P01-032.mp3",
5017,"振り","ふり","swing, shake","Noun","1","彼はバットの振りが大きすぎる。","かれ は バット の ふり が おおき すぎる。","He swings the bat too wide.","","","","C6K-P01-033.mp3","C6K-P01-034.mp3",
5018,"疲労","ひろう","fatigue","Verbal Noun","1","部下が疲労で倒れたの。","ぶか が ひろう で たおれた の。","My subordinate collapsed from fatigue.","","","","C6K-P01-035.mp3","C6K-P01-036.mp3",
5019,"傾ける","かたむける","tilt, tip","Verb","1","彼女は首を少し傾けて笑うの。","かのじょ は くび を すこし かたむけて わらう の。","She slightly tilts her head to the side when she smiles.","","","","C6K-P01-037.mp3","C6K-P01-038.mp3",
5020,"反射","はんしゃ","reflection (of light)","Verbal Noun","1","車のライトが反射していますね。","くるま の ライト が はんしゃ して います ね。","Car lights are reflected.","","","","C6K-P01-039.mp3","C6K-P01-040.mp3",
5021,"よほど","よほど","by far, quite a lot","Adverb","1","今日の遠足はよほど楽しかったらしい。","きょう の えんそく は よほど たのしかった らしい。","The field trip today must have been quite a lot of fun.","","","","C6K-P01-041.mp3","C6K-P01-042.mp3",
5022,"中立","ちゅうりつ","neutrality","Verbal Noun","1","私は中立の立場を取っています。","わたし は ちゅうりつ の たちば を とって います。","I'm taking a neutral standpoint.","","","","C6K-P01-043.mp3","C6K-P01-044.mp3",
5023,"特有","とくゆう","particularity, uniqueness","Noun","1","これは子供に特有の病気です。","これ は こども に とくゆう の びょうき です。","This is an illness particular to children.","","","","C6K-P01-045.mp3","C6K-P01-046.mp3",
5024,"費やす","ついやす","spend","Verb","1","私は語学の勉強にかなりの時間を費やしています。","わたし は ごがく の べんきょう に かなり の じかん を ついやして います。","I'm spending a considerable amount of time on language studies.","","","","C6K-P01-047.mp3","C6K-P01-048.mp3",
5025,"きっちり","きっちり","exactly, precisely","Adverb","1","彼女はきっちり3時に来たわ。","かのじょ は きっちり 3 じ に きた わ。","She came precisely at three o'clock.","","","","C6K-P01-049.mp3","C6K-P01-050.mp3",
5026,"説く","とく","explain, preach","Verb","1","彼は非暴力を説きました。","かれ は ひ ぼうりょく を ときました。","He preached nonviolence.","","","","C6K-P01-051.mp3","C6K-P01-052.mp3",
5027,"擦る","こする","rub, scrub","Verb","1","冷えた手を擦って温めた。","ひえた て を こすって あたためた。","I rubbed my cold hands to warm them up.","","","","C6K-P01-053.mp3","C6K-P01-054.mp3",
5028,"首脳","しゅのう","head of a state or an organization","Noun","1","東京で五か国の首脳会談が開かれています。","とうきょう で ご か こく の しゅのう かいだん が ひらかれて います。","A five-country summit is being held in Tokyo.","","","","C6K-P01-055.mp3","C6K-P01-056.mp3",
