792,祖母,祖母[そぼ],grandmother,祖母と買い物をする,祖母[そぼ]と 買[か]い 物[もの]をする,I'm going shopping with my grandmother.,TRUE,FALSE,[sound:JP1K_792_sobo_word.mp3],[sound:JP1K_792_sobo_sentence.mp3],
793,ほど,ほど,"degree, extent",私は休む暇もないほど忙しかった,私[わたし]は 休[やす]む 暇[ひま]もないほど 忙[いそが]しかった,I was so busy that I didn't have free time to rest.,,FALSE,[sound:JP1K_793_hodo_word.mp3],[sound:JP1K_793_hodo_sentence.mp3],
794,さすが,さすが,as you'd expect,さすがお母さん、このオムレツはめちゃくちゃ美味しい！,さすがお 母[かあ]さん、このオムレツはめちゃくちゃ 美味[おい]しい！,"As expected, the omelet my Mom made was really delicious.",,TRUE,[sound:JP1K_794_sasuga_word.mp3],[sound:JP1K_794_sasuga_sentence.mp3],
795,こいつ,こいつ,this (informal),こいつは俺の弟だよ,こいつは 俺[おれ]の 弟[おとうと]だよ,This is my younger brother.,,FALSE,[sound:JP1K_795_koitsu_word.mp3],[sound:JP1K_795_koitsu_sentence.mp3],
796,あまり,あまり,"not much, not very",本はあまり読まない,本[ほん]はあまり 読[よ]まない,I don't read many books.,,TRUE,[sound:JP1K_796_amari_word.mp3],[sound:JP1K_796_amari_sentence.mp3],
797,おはよう,おはよう,good morning,みんな、おはよう！,みんな、おはよう！,"Good morning, everyone!",,TRUE,[sound:JP1K_797_ohayou_word.mp3],[sound:JP1K_797_ohayou_sentence.mp3],
798,者,者[もの],person,私は先ほど電話した者です,私[わたし]は 先[さき]ほど 電話[でんわ]した 者[もの]です,I'm the guy that just called.,TRUE,FALSE,[sound:JP1K_798_mono2_word.mp3],[sound:JP1K_798_mono2_sentence.mp3],
799,まじ,まじ,serious,今日はまじで暑い,今日[きょう]はまじで 暑[あつ]い,It's really hot today.,,FALSE,[sound:JP1K_799_maji_word.mp3],[sound:JP1K_799_maji_sentence.mp3],
800,まず,まず,first,行動する前に、まず計画を立てよう,行動[こうどう]する 前[まえ]に、まず 計画[けいかく]を 立[た]てよう,"Before we act, let's make a plan.",,TRUE,[sound:JP1K_800_mazu_word.mp3],[sound:JP1K_800_mazu_sentence.mp3],
801,とにかく,とにかく,anyway,出来るかどうかは分からないけど、とにかくやってみよう,出来[でき]るかどうかは 分[わ]からないけど、とにかくやってみよう,"I don't know if I can, but I'm gonna try anyway.",,TRUE,[sound:JP1K_801_tonikaku_word.mp3],[sound:JP1K_801_tonikaku_sentence.mp3],
802,祖父,祖父[そふ],grandfather,祖父は会社員だ,祖父[そふ]は 会社[かいしゃ] 員[いん]だ,My grandfather's a company man.,TRUE,FALSE,[sound:JP1K_802_sofu_word.mp3],[sound:JP1K_802_sofu_sentence.mp3],
803,そちら,そちら,there (location),夕方までにそちらに着きます,夕方[ゆうがた]までにそちらに 着[つ]きます,I'll be there by this evening.,,FALSE,[sound:JP1K_803_sochira_word.mp3],[sound:JP1K_803_sochira_sentence.mp3],
804,お願い,お 願[ねが]い,favor,ちょっとお願いがあるんだけど,ちょっとお 願[ねが]いがあるんだけど,I need to ask you a favor.,TRUE,FALSE,[sound:JP1K_804_onegai_word.mp3],[sound:JP1K_804_onegai_sentence.mp3],
805,付き合う,付[つ]き 合[あ]う,to go out with (romantically),その二人って付き合ってるの？,その 二人[ふたり]って 付[つ]き 合[あ]ってるの？,"Speaking of those two, are they together?",TRUE,FALSE,[sound:JP1K_805_tsukiau_word.mp3],[sound:JP1K_805_tsukiau_sentence.mp3],
806,今まで,今[いま]まで,until now,今までどこにいたの？,今[いま]までどこにいたの？,Where have you been all this time?,TRUE,FALSE,[sound:JP1K_806_imamade_word.mp3],[sound:JP1K_806_imamade_sentence.mp3],
807,どっち,どっち,which,どっちの方が好き？,どっちの 方[ほう]が 好[す]き？,Which one do you like better?,,FALSE,[sound:JP1K_807_docchi_word.mp3],[sound:JP1K_807_docchi_sentence.mp3],
808,下,下[した],below,ソファの下を探したら見つけた,ソファの 下[した]を 探[さが]したら 見[み]つけた,"I looked under the couch, and I found it.",TRUE,FALSE,[sound:JP1K_808_shita_word.mp3],[sound:JP1K_808_shita_sentence.mp3],
809,など,など,etc,私は本やノートなどを買う,私[わたし]は 本[ほん]やノートなどを 買[か]う,"I buy books, notebooks, etc.",,FALSE,[sound:JP1K_809_nado_word.mp3],[sound:JP1K_809_nado_sentence.mp3],
810,しっかり,しっかり,dependable,彼女はしっかりしている,彼女[かのじょ]はしっかりしている,She is dependable.,,TRUE,[sound:JP1K_810_shikkari_word.mp3],[sound:JP1K_810_shikkari_sentence.mp3],
811,辛い,辛[から]い,spicy,このカレーはマジで辛いから気をつけて,このカレーはマジで 辛[から]いから 気[き]をつけて,"This curry is really hot, so be careful.",TRUE,FALSE,[sound:JP1K_811_karai_word.mp3],[sound:JP1K_811_karai_sentence.mp3],
812,せっかく,せっかく,"with trouble, at great pains",せっかく作ったのに、なんで食べないの？,せっかく 作[つく]ったのに、なんで 食[た]べないの？,Why don't you eat what I went through the trouble to make for you?,,TRUE,[sound:JP1K_812_sekkaku_word.mp3],[sound:JP1K_812_sekkaku_sentence.mp3],
813,しかも,しかも,moreover,しかも、問題はそれだけじゃない,しかも、 問題[もんだい]はそれだけじゃない,And that's not the only problem.,,FALSE,[sound:JP1K_813_shikamo_word.mp3],[sound:JP1K_813_shikamo_sentence.mp3],
814,円,円[えん],yen,カレーライスは700円です,カレーライスは 700[ななひゃく] 円[えん]です,Curry rice is 700 yen.,TRUE,FALSE,[sound:JP1K_814_en_word.mp3],[sound:JP1K_814_en_sentence.mp3],
815,つまり,つまり,in other words,つまり遅れるってこと？,つまり 遅[おく]れるってこと？,So you're saying we're gonna be late?,,FALSE,[sound:JP1K_815_tsumari_word.mp3],[sound:JP1K_815_tsumari_sentence.mp3],
816,形,形[かたち],shape,ケーキをハートの形に作る,ケーキをハートの 形[かたち]に 作[つく]る,I'm gonna make a cake in the shape of a heart.,TRUE,FALSE,[sound:JP1K_816_katachi_word.mp3],[sound:JP1K_816_katachi_sentence.mp3],
817,いくら,いくら,how much,このゲームはいくらですか？,このゲームはいくらですか？,How much is this game?,,FALSE,[sound:JP1K_817_ikura_word.mp3],[sound:JP1K_817_ikura_sentence.mp3],
818,無し,無[な]し,without,僕には、彼女無しの生活なんて考えられない,僕[ぼく]には、 彼女[かのじょ] 無[な]しの 生活[せいかつ]なんて 考[かんが]えられない,I can't consider a life without her.,TRUE,FALSE,[sound:JP1K_818_nashi_word.mp3],[sound:JP1K_818_nashi_sentence.mp3],
819,とりあえず,とりあえず,"for now, at once",とりあえず帰ろう,とりあえず 帰[かえ]ろう,Let's just go home for now.,,TRUE,[sound:JP1K_819_toriaezu_word.mp3],[sound:JP1K_819_toriaezu_sentence.mp3],
820,仕方ない,仕方[しかた]ない,"cannot be helped, unavoidable",こうなったのは仕方ないよ,こうなったのは 仕方[しかた]ないよ,I don't blame you for what happened.,TRUE,TRUE,[sound:JP1K_820_shikatanai_word.mp3],[sound:JP1K_820_shikatanai_sentence.mp3],
821,諦める,諦[あきら]める,to give up,諦めるのはまだ早いよ,諦[あきら]めるのはまだ 早[はや]いよ,It's too early to give up.,TRUE,TRUE,[sound:JP1K_821_akirameru_word.mp3],[sound:JP1K_821_akirameru_sentence.mp3],
822,ただいま,ただいま,I'm home!,お父さん、お母さん、ただいま！,お 父[とう]さん、お 母[かあ]さん、ただいま！,"Dad, Mom, I'm home!",,TRUE,[sound:JP1K_822_tadaima_word.mp3],[sound:JP1K_822_tadaima_sentence.mp3],
823,謝る,謝[あやま]る,to apologize,自分の間違いを認めて謝る,自分[じぶん]の 間違[まちが]いを 認[みと]めて 謝[あやま]る,I'll admit I was wrong and apologize.,TRUE,TRUE,[sound:JP1K_823_ayamaru_word.mp3],[sound:JP1K_823_ayamaru_sentence.mp3],
824,お兄ちゃん,お 兄[にい]ちゃん,older brother (informal),彼はいいお兄ちゃんだよ,彼[かれ]はいいお 兄[にい]ちゃんだよ,He's a good big brother.,TRUE,FALSE,[sound:JP1K_824_oniichan_word.mp3],[sound:JP1K_824_oniichan_sentence.mp3],
825,もしもし,もしもし,hello (on phone),もしもし、お兄ちゃん？,もしもし、お 兄[にい]ちゃん？,"Hello, big brother?",,FALSE,[sound:JP1K_825_moshimoshi_word.mp3],[sound:JP1K_825_moshimoshi_sentence.mp3],
826,感じる,感[かん]じる,to feel,腕に痛みを感じる,腕[うで]に 痛[いた]みを 感[かん]じる,I'm feeling pain in my arm.,TRUE,TRUE,[sound:JP1K_826_kanjiru_word.mp3],[sound:JP1K_826_kanjiru_sentence.mp3],
827,あっち,あっち,over there,駅はあっちの方にある,駅[えき]はあっちの 方[ほう]にある,The station is that way.,,FALSE,[sound:JP1K_827_acchi_word.mp3],[sound:JP1K_827_acchi_sentence.mp3],
828,無駄,無駄[むだ],"waste (of time, etc), pointlessness",これは時間の無駄だね,これは 時間[じかん]の 無駄[むだ]だね,This is a waste of time.,TRUE,FALSE,[sound:JP1K_828_muda_word.mp3],[sound:JP1K_828_muda_sentence.mp3],
829,何度,何度[なんど],how many times,俺の部屋に入らないでって何度言ったら分かるんだ,俺[おれ]の 部屋[へや]に 入[はい]らないでって 何度[なんど] 言[い]ったら 分[わ]かるんだ,I can't tell you how many times I've told you to stay out of my room.,TRUE,FALSE,[sound:JP1K_829_nando_word.mp3],[sound:JP1K_829_nando_sentence.mp3],
830,件,件[けん],"matter, incident",あの件はどうなった？,あの 件[けん]はどうなった？,What about that incident?,TRUE,FALSE,[sound:JP1K_830_ken_word.mp3],[sound:JP1K_830_ken_sentence.mp3],
831,ちょうど,ちょうど,exact,8時ちょうどに電話が掛かってきた,8[はち] 時[じ]ちょうどに 電話[でんわ]が 掛[か]かってきた,I got a call at exactly 8:00.,,TRUE,[sound:JP1K_831_choudo_word.mp3],[sound:JP1K_831_choudo_sentence.mp3],
832,随分,随分[ずいぶん],"considerably, awfully",随分早く終わったね,随分[ずいぶん] 早[はや]く 終[お]わったね,You're done awfully early.,TRUE,TRUE,[sound:JP1K_832_zuibun_word.mp3],[sound:JP1K_832_zuibun_sentence.mp3],
833,やばい,やばい,"terrible, crap (slang)",やばい！宿題を忘れた！,やばい！ 宿題[しゅくだい]を 忘[わす]れた！,"Oh, no! I forgot my homework!",,FALSE,[sound:JP1K_833_yabai_word.mp3],[sound:JP1K_833_yabai_sentence.mp3],
834,第,第[だい],prefix for forming ordinal numbers,第二試合が始まった,第[だい] 二[に] 試合[しあい]が 始[はじ]まった,Game two has begun.,TRUE,FALSE,[sound:JP1K_834_dai_word.mp3],[sound:JP1K_834_dai_sentence.mp3],
835,楽しみ,楽[たの]しみ,"enjoyment, anticipation",今日のデートが楽しみだ,今日[きょう]のデートが 楽[たの]しみだ,I'm looking forward to my date today.,TRUE,TRUE,[sound:JP1K_835_tanoshimi_word.mp3],[sound:JP1K_835_tanoshimi_sentence.mp3],
836,側,側[そば],near,学校の側にはラーメン屋がある,学校[がっこう]の 側[そば]にはラーメン 屋[や]がある,There's a ramen noodle shop by the school.,TRUE,FALSE,[sound:JP1K_836_soba_word.mp3],[sound:JP1K_836_soba_sentence.mp3],
837,ばれる,ばれる,"to be exposed (a lie, etc.)",嘘をついたことがばれてしまった,嘘[うそ]をついたことがばれてしまった,I've been caught lying.,,FALSE,[sound:JP1K_837_bareru_word.mp3],[sound:JP1K_837_bareru_sentence.mp3],
838,番,番[ばん],"number (in a series), turn (in line)",やっと俺の番が回ってきた,やっと 俺[おれ]の 番[ばん]が 回[まわ]ってきた,"Finally, it's my turn.",TRUE,FALSE,[sound:JP1K_838_ban_word.mp3],[sound:JP1K_838_ban_sentence.mp3],
839,お腹,お 腹[なか],stomach,お腹がすいた,お 腹[なか]がすいた,I'm hungry. (My stomach is empty),TRUE,TRUE,[sound:JP1K_839_onaka_word.mp3],[sound:JP1K_839_onaka_sentence.mp3],
840,わざわざ,わざわざ,"especially, taking the trouble (to do)",わざわざ来てくれてありがとう,わざわざ 来[き]てくれてありがとう,Thanks for coming all the way out here.,,FALSE,[sound:JP1K_840_wazawaza_word.mp3],[sound:JP1K_840_wazawaza_sentence.mp3],
841,まずい,まずい,bad (taste),ここの料理はまずい,ここの 料理[りょうり]はまずい,The food here is terrible.,,TRUE,[sound:JP1K_841_mazui_word.mp3],[sound:JP1K_841_mazui_sentence.mp3],
842,伯父,伯父[おじ],uncle,伯父さんと仲がいい,伯父[おじ]さんと 仲[なか]がいい,I'm good friends with my uncle.,TRUE,FALSE,[sound:JP1K_842_oji_word.mp3],[sound:JP1K_842_oji_sentence.mp3],
843,いい加減,いい 加減[かげん],"irresponsible, careless",いい加減にしないと本当に怒るよ,いい 加減[かげん]にしないと 本当[ほんとう]に 怒[おこ]るよ,"If you don't shape up, I'm going to be really angry.",TRUE,FALSE,[sound:JP1K_843_iikagen_word.mp3],[sound:JP1K_843_iikagen_sentence.mp3],
844,おめでとう,おめでとう,congratulations,誕生日おめでとう！,誕生日[たんじょうび]おめでとう！,Happy Birthday!,,FALSE,[sound:JP1K_844_omedetou_word.mp3],[sound:JP1K_844_omedetou_sentence.mp3],
845,身,身[み],"body, oneself",旅行中は身の安全が一番大事,旅行[りょこう] 中[ちゅう]は 身[み]の 安全[あんぜん]が 一番[いちばん] 大事[だいじ],"When you're traveling, your safety is the most important thing.",TRUE,FALSE,[sound:JP1K_845_mi_word.mp3],[sound:JP1K_845_mi_sentence.mp3],
846,くそ,くそ,"damn, shit",負けた、くそー,負[ま]けた、くそー,I lost. Damn it.,,FALSE,[sound:JP1K_846_kuso_word.mp3],[sound:JP1K_846_kuso_sentence.mp3],
847,いろんな,いろんな,various,世の中にはいろんな人がいる,世[よ]の 中[なか]にはいろんな 人[ひと]がいる,There are all kinds of people in this world.,,FALSE,[sound:JP1K_847_ironna_word.mp3],[sound:JP1K_847_ironna_sentence.mp3],
848,可能性,可能性[かのうせい],"possibly, potentially",この試合は負ける可能性が高い,この 試合[しあい]は 負[ま]ける 可能性[かのうせい]が 高[たか]い,There's a good chance we'll lose this game.,TRUE,FALSE,[sound:JP1K_848_kanousei_word.mp3],[sound:JP1K_848_kanousei_sentence.mp3],
849,互い,互[たが]い,"each other, one another​",お互いに気をつけようね,お 互[たが]いに 気[き]をつけようね,Let's take care of each other.,TRUE,TRUE,[sound:JP1K_849_tagai_word.mp3],[sound:JP1K_849_tagai_sentence.mp3],
850,臭い,臭[くさ]い,smelly,足が臭い,足[あし]が 臭[くさ]い,Your feet stink.,TRUE,FALSE,[sound:JP1K_850_kusai_word.mp3],[sound:JP1K_850_kusai_sentence.mp3],
851,愛する,愛[あい]する,to love,友達や家族を愛する,友達[ともだち]や 家族[かぞく]を 愛[あい]する,I love my friends and family.,TRUE,TRUE,[sound:JP1K_851_aisuru_word.mp3],[sound:JP1K_851_aisuru_sentence.mp3],
852,たまに,たまに,occasionally,僕はたまにここで勉強する,僕[ぼく]はたまにここで 勉強[べんきょう]する,I study here sometimes.,,FALSE,[sound:JP1K_852_tamani_word.mp3],[sound:JP1K_852_tamani_sentence.mp3],
853,さっさと,さっさと,quickly,さっさと仕事を終わらせて帰ろう,さっさと 仕事[しごと]を 終[お]わらせて 帰[かえ]ろう,Let's just get this over with and go home.,,FALSE,[sound:JP1K_853_sassato_word.mp3],[sound:JP1K_853_sassato_sentence.mp3],
854,今更,今更[いまさら],now (when it is already much too late),今更後悔しても、もう遅いよ,今更[いまさら] 後悔[こうかい]しても、もう 遅[おそ]いよ,It's too late for regrets now.,TRUE,FALSE,[sound:JP1K_854_imasara_word.mp3],[sound:JP1K_854_imasara_sentence.mp3],
855,知り合い,知[し]り 合[あ]い,acquaintance,英語を勉強している知り合いが多い,英語[えいご]を 勉強[べんきょう]している 知[し]り 合[あ]いが 多[おお]い,I have a lot of acquaintances who study English.,TRUE,FALSE,[sound:JP1K_855_shiriai_word.mp3],[sound:JP1K_855_shiriai_sentence.mp3],
856,つい,つい,unintentionally,安かったからつい買ってしまった,安[やす]かったからつい 買[か]ってしまった,"It was cheap, so I just bought it.",,FALSE,[sound:JP1K_856_tsui_word.mp3],[sound:JP1K_856_tsui_sentence.mp3],
857,大した,大[たい]した,considerable,大したことじゃないから気にしないで,大[たい]したことじゃないから 気[き]にしないで,It's no big deal. Don't worry about it.,TRUE,TRUE,[sound:JP1K_857_taishita_word.mp3],[sound:JP1K_857_taishita_sentence.mp3],
858,偉い,偉[えら]い,distinguished,彼は偉い人だ,彼[かれ]は 偉[えら]い 人[ひと]だ,He's a distinguished man.,TRUE,TRUE,[sound:JP1K_858_erai_word.mp3],[sound:JP1K_858_erai_sentence.mp3],
859,一言,一言[ひとこと],a few words,一言お礼を言う,一言[ひとこと]お 礼[れい]を 言[い]う,I just want to say thank you.,TRUE,FALSE,[sound:JP1K_859_hitokoto_word.mp3],[sound:JP1K_859_hitokoto_sentence.mp3],
860,相変わらず,相変[あい]わらず,as usual,相変わらず忙しいね,相変[あいか]わらず 忙[いそが]しいね,You're busy as ever.,TRUE,FALSE,[sound:JP1K_860_aiwarazu_word.mp3],[sound:JP1K_860_aiwarazu_sentence.mp3],
861,ほとんど,ほとんど,"mostly, nearly",お金がほとんどない,お 金[かね]がほとんどない,I barely have any money.,,FALSE,[sound:JP1K_861_hotondo_word.mp3],[sound:JP1K_861_hotondo_sentence.mp3],
862,よろしい,よろしい,"OK, all right",どうすればよろしいでしょうか？,どうすればよろしいでしょうか？,How can I help you?,,TRUE,[sound:JP1K_862_yoroshii_word.mp3],[sound:JP1K_862_yoroshii_sentence.mp3],
863,工事,工事[こうじ],construction,工事中なので近づかないでください,工事中[こうじちゅう]なので 近[ちか]づかないでください,"It's under construction, so don't come near here.",TRUE,FALSE,[sound:JP1K_863_kouji_word.mp3],[sound:JP1K_863_kouji_sentence.mp3],
864,ばばあ,ばばあ,old woman (informal),うるせぇ、ばばあ！,うるせぇ、ばばあ！,"Shut up, old lady!",,FALSE,[sound:JP1K_864_babaa_word.mp3],[sound:JP1K_864_babaa_sentence.mp3],
865,どちら,どちら,which,ご飯とパン、どちらにします？,ご 飯[はん]とパン、どちらにします？,Would you like some rice or bread?,,FALSE,[sound:JP1K_865_dochira_word.mp3],[sound:JP1K_865_dochira_sentence.mp3],
866,増える,増[ふ]える,to increase,最近友達が増えたから楽しい,最近[さいきん] 友達[ともだち]が 増[ふ]えたから 楽[たの]しい,I've made a lot of friends lately. It's fun.,TRUE,TRUE,[sound:JP1K_866_fueru_word.mp3],[sound:JP1K_866_fueru_sentence.mp3],
867,そもそも,そもそも,in the first place,そもそもなんで俺がやらないといけないんだよ,そもそもなんで 俺[おれ]がやらないといけないんだよ,Why do I have to do it in the first place?,,TRUE,[sound:JP1K_867_somosomo_word.mp3],[sound:JP1K_867_somosomo_sentence.mp3],
868,逆,逆[ぎゃく],opposite,駅は逆方向だよ,駅[えき]は 逆[ぎゃく] 方向[ほうこう]だよ,The station is the other way.,TRUE,FALSE,[sound:JP1K_868_gyaku_word.mp3],[sound:JP1K_868_gyaku_sentence.mp3],
869,裏,裏[うら],opposite side,紙の裏には絵が描いてあった,紙[かみ]の 裏[うら]には 絵[え]が 描[か]いてあった,"On the back of the paper, there was a drawing.",TRUE,FALSE,[sound:JP1K_869_ura_word.mp3],[sound:JP1K_869_ura_sentence.mp3],
870,不安,不安[ふあん],"anxiety, uneasiness",テストの結果が不安なんだよね,テストの 結果[けっか]が 不安[ふあん]なんだよね,I'm worried about the test results.,TRUE,TRUE,[sound:JP1K_870_fuan_word.mp3],[sound:JP1K_870_fuan_sentence.mp3],
871,既に,既[すで]に,already,そのことは既にみんなが知っている,そのことは 既[すで]にみんなが 知[し]っている,Everyone already knows that.,TRUE,FALSE,[sound:JP1K_871_sudeni_word.mp3],[sound:JP1K_871_sudeni_sentence.mp3],
872,そいつ,そいつ,person (informal),そいつ誰だよ,そいつ 誰[だれ]だよ,Who's that guy?,,FALSE,[sound:JP1K_872_soitsu_word.mp3],[sound:JP1K_872_soitsu_sentence.mp3],
873,深い,深[ふか]い,deep,あのプールはとても深い,あのプールはとても 深[ふか]い,That pool is so deep.,TRUE,TRUE,[sound:JP1K_873_fukai_word.mp3],[sound:JP1K_873_fukai_sentence.mp3],
874,限り,限[かぎ]り,limit,出来る限り頑張ります,出来[でき]る 限[かぎ]り 頑張[がんば]ります,I'll do my best to do as much as I can.,TRUE,FALSE,[sound:JP1K_874_kagiri_word.mp3],[sound:JP1K_874_kagiri_sentence.mp3],
875,珍しい,珍[めずら]しい,rare,君が遅刻するのは珍しいね,君[きみ]が 遅刻[ちこく]するのは 珍[めずら]しいね,It's rare for you to be late.,TRUE,TRUE,[sound:JP1K_875_mezurashii_word.mp3],[sound:JP1K_875_mezurashii_sentence.mp3],
876,傷つく,傷[きず]つく,to hurt,酷いことを言われて傷つく,酷[ひど]いことを 言[い]われて 傷[きず]つく,It hurts when people say horrible things about you.,TRUE,FALSE,[sound:JP1K_876_kizutsuku_word.mp3],[sound:JP1K_876_kizutsuku_sentence.mp3],
877,納得,納得[なっとく],"agreement, understanding",彼の説明を聞いて納得した,彼[かれ]の 説明[せつめい]を 聞[き]いて 納得[なっとく]した,"He explained it to me, and I agreed with him.",TRUE,TRUE,[sound:JP1K_877_nattoku_word.mp3],[sound:JP1K_877_nattoku_sentence.mp3],
878,懸命,懸命[けんめい],"earnest, with utmost effort",成功するためには懸命に働かなければならない,成功[せいこう]するためには 懸命[けんめい]に 働[はたら]かなければならない,"To be successful, you have to work hard.",TRUE,TRUE,[sound:JP1K_878_kenmei_word.mp3],[sound:JP1K_878_kenmei_sentence.mp3],
879,まあまあ,まあまあ,so-so,あの映画はまあまあ面白かったよ,あの 映画[えいが]はまあまあ 面白[おもしろ]かったよ,The movie was okay. It was interesting.,,FALSE,[sound:JP1K_879_maamaa_word.mp3],[sound:JP1K_879_maamaa_sentence.mp3],
880,慣れる,慣[な]れる,to get used to,新しい学校にはもう慣れた？,新[あたら]しい 学校[がっこう]にはもう 慣[な]れた？,Have you settled into your new school yet?,TRUE,TRUE,[sound:JP1K_880_nareru_word.mp3],[sound:JP1K_880_nareru_sentence.mp3],
881,可哀想,可哀想[かわいそう],pitiful​,彼は彼女に振られて本当に可哀想,彼[かれ]は 彼女[かのじょ]に 振[ふ]られて 本当[ほんとう]に 可哀想[かわいそう],I feel really bad that he got dumped by her.,TRUE,TRUE,[sound:JP1K_881_kawaisou_word.mp3],[sound:JP1K_881_kawaisou_sentence.mp3],
882,現れる,現[あらわ]れる,to show,このゲームはいつ敵が現れるか分からない,このゲームはいつ 敵[てき]が 現[あらわ]れるか 分[わ]からない,"In this game, you never know when an enemy might show up.",TRUE,FALSE,[sound:JP1K_882_arawareru_word.mp3],[sound:JP1K_882_arawareru_sentence.mp3],
883,元々,元々[もともと],originally,あの人は元々学校の先生だったんだ,あの 人[ひと]は 元々[もともと] 学校[がっこう]の 先生[せんせい]だったんだ,That man used to be a schoolteacher.,TRUE,TRUE,[sound:JP1K_883_motomoto_word.mp3],[sound:JP1K_883_motomoto_sentence.mp3],
884,直す,直[なお]す,to repair,壊れたパソコンを直す,壊[こわ]れたパソコンを 直[なお]す,I'm fixing a broken computer.,TRUE,TRUE,[sound:JP1K_884_naosu_word.mp3],[sound:JP1K_884_naosu_sentence.mp3],
885,勘違い,勘違[かんちが]い,"misunderstanding, mistaken idea",会議は2時からだと勘違いしていた,会議[かいぎ]は 2[に] 時[じ]からだと 勘違[かんちが]いしていた,"I thought the meeting started at 2:00, so I must have misunderstood.",TRUE,TRUE,[sound:JP1K_885_kanchigai_word.mp3],[sound:JP1K_885_kanchigai_sentence.mp3],
886,辺,辺[へん],area,彼はこの辺に住んでいる,彼[かれ]はこの 辺[へん]に 住[す]んでいる,He lives around here.,TRUE,FALSE,[sound:JP1K_886_hen2_word.mp3],[sound:JP1K_886_hen2_sentence.mp3],
887,早速,早速[さっそく],"at once, immediately",早速行きましょう,早速[さっそく] 行[い]きましょう,Let's get going right now.,TRUE,TRUE,[sound:JP1K_887_sassoku_word.mp3],[sound:JP1K_887_sassoku_sentence.mp3],
888,場,場[ば],place,学校は遊びの場ではない,学校[がっこう]は 遊[あそ]びの 場[ば]ではない,School is not a place to play.,TRUE,FALSE,[sound:JP1K_888_ba_word.mp3],[sound:JP1K_888_ba_sentence.mp3],
889,年間,年間[ねんかん],period of years,高校3年間ずっとバスケをやっていた,高校[こうこう] 3年間[さんねんかん]ずっとバスケをやっていた,I played basketball all three years of high school.,TRUE,TRUE,[sound:JP1K_889_nenkan_word.mp3],[sound:JP1K_889_nenkan_sentence.mp3],
890,素晴らしい,素晴[すば]らしい,"great, amazing",この音楽は本当に素晴らしい,この 音楽[おんがく]は 本当[ほんとう]に 素晴[すば]らしい,This music is really great.,TRUE,TRUE,[sound:JP1K_890_subarashii_word.mp3],[sound:JP1K_890_subarashii_sentence.mp3],
891,正しい,正[ただ]しい,correct,その答えは正しい,その 答[こた]えは 正[ただ]しい,The answer is correct.,TRUE,TRUE,[sound:JP1K_891_tadashii_word.mp3],[sound:JP1K_891_tadashii_sentence.mp3],
892,運ぶ,運[はこ]ぶ,to carry,椅子を2階に運ぶ,椅子[いす]を 2[に] 階[かい]に 運[はこ]ぶ,I'll carry the chair to the 2nd floor.,TRUE,TRUE,[sound:JP1K_892_hakobu_word.mp3],[sound:JP1K_892_hakobu_sentence.mp3],
893,求める,求[もと]める,to request,助けを求める,助[たす]けを 求[もと]める,I will ask for help.,TRUE,TRUE,[sound:JP1K_893_motomeru_word.mp3],[sound:JP1K_893_motomeru_sentence.mp3],
894,苦しい,苦[くる]しい,painful,食べ過ぎてお腹が苦しい,食[た]べ 過[す]ぎてお 腹[なか]が 苦[くる]しい,I feel sick to my stomach when I eat too much.,TRUE,TRUE,[sound:JP1K_894_kurushii_word.mp3],[sound:JP1K_894_kurushii_sentence.mp3],
895,今後,今後[こんご],"from now on, hereafter",今後の予定について考える,今後[こんご]の 予定[よてい]について 考[かんが]える,I will think about my plan for the future.,TRUE,TRUE,[sound:JP1K_895_kongo_word.mp3],[sound:JP1K_895_kongo_sentence.mp3],
896,休み,休[やす]み,rest,休みの時間にご飯を食べる,休[やす]みの 時間[じかん]にご 飯[はん]を 食[た]べる,I'll have meal on my break.,TRUE,FALSE,[sound:JP1K_896_yasumi_word.mp3],[sound:JP1K_896_yasumi_sentence.mp3],
897,羨ましい,羨[うらや]ましい,envious,私は彼女が羨ましいよ,私[わたし]は 彼女[かのじょ]が 羨[うらや]ましいよ,I envy her.,TRUE,FALSE,[sound:JP1K_897_urayamashii_word.mp3],[sound:JP1K_897_urayamashii_sentence.mp3],
898,遠慮,遠慮[えんりょ],restraint,そんなに遠慮しないで,そんなに 遠慮[えんりょ]しないで,Don't be so shy.,TRUE,TRUE,[sound:JP1K_898_enryo_word.mp3],[sound:JP1K_898_enryo_sentence.mp3],
899,以来,以来[いらい],"since, henceforth",それ以来彼女に会っていない,それ 以来[いらい] 彼女[かのじょ]に 会[あ]っていない,I haven't seen her since.,TRUE,TRUE,[sound:JP1K_899_irai_word.mp3],[sound:JP1K_899_irai_sentence.mp3],
900,受け取る,受[う]け 取[と]る,to take,渡された手紙を受け取る,渡[わた]された 手紙[てがみ]を 受[う]け 取[と]る,I'll take the letter you gave me.,TRUE,FALSE,[sound:JP1K_900_uketoru_word.mp3],[sound:JP1K_900_uketoru_sentence.mp3],
901,最悪,最悪[さいあく],worst,学校に遅れたから朝から最悪の気分だ,学校[がっこう]に 遅[おく]れたから 朝[あさ]から 最悪[さいあく]の 気分[きぶん]だ,"I'm was late for school, so I feel like crap this morning.",TRUE,TRUE,[sound:JP1K_901_saiaku_word.mp3],[sound:JP1K_901_saiaku_sentence.mp3],
