"0826","I have a car. How long have you had your car?","私 は 車 を 持って います。あなた は いつ から 車 を 持っ て います か？","わたし は くるま を もって います。あなた は いつ から く るま を もって います か？","watashi wa kuruma o motte imasu. anata wa itsu kara kuruma o motte imasu ka?","[ɰɑtɑɕi ̥ ɰɑ kɯɾɯmɑ o̞ mo̞tˀte̞ imɑsɯ̥ || ɑnɑtɑ ɰɑ iʦɯ̥ kɑɾɑ kɯɾɯmɑ o̞ mo̞tˀte̞ imɑsɯ̥ kɑ ||","glossika_0826_en_1573475285927.mp3","glossika_0826_ja.mp3",
"0827","I've had it since April.","もう 四月 から 持って います よ。","もう しがつ から もって います よ。","mō shigatsu kara motte imasu yo.","[mo̞ː ɕiɡɑʦɯ̥ kɑɾɑ mo̞tˀte̞ imɑsɯ̥ jo̞ ||","glossika_0827_en_1573475285927.mp3","glossika_0827_ja.mp3",
"0828","I'm studying German. — How long have you been studying German?","私 は いま ドイツ語 を 勉強 して います。あなた は ドイツ 語 を どの ぐらい 勉強 して います か？","わたし は いま ドイツご を べんきょう して います。あな た は ドイツご を どの ぐらい べんきょう して います か？","watashi wa ima doitsugo o beɴkyō shite imasu. anata wa doitsugo o dono gurai beɴkyō shite imasu ka?","[ɰɑtɑɕi ̥ ɰɑ imɑ do̞iʦɯɡo̞ o̞ be̞ŋkʲo̞ː ɕi ̥te̞ imɑsɯ̥ || ɑnɑtɑ ɰɑ do̞iʦɯɡo̞ o̞ do̞no̞ ɡɯɾɑi be̞ŋkʲo̞ː ɕi ̥te̞ imɑsɯ̥ kɑ ||","glossika_0828_en_1573475285927.mp3","glossika_0828_ja.mp3",
"0829","I've been studying German for two (2) years.","私 は ドイツ語 を 二年間 勉強 して います。","わたし は ドイツご を にねんかん べんきょう して いま す。","watashi wa doitsugo o nineɴkaɴ beɴkyō shite imasu.","[ɰɑtɑɕi ̥ ɰɑ do̞iʦɯɡo̞ o̞ nine̞ŋkɑm be̞ŋkʲo̞ː ɕi ̥te̞ imɑsɯ̥ ||","glossika_0829_en_1573475285927.mp3","glossika_0829_ja.mp3",
"0830","Gerard's watching TV. How long has he been watching TV?","グラードさん は テレビ を 見て います。― 彼 は テレビ を どの ぐらい 見ました か？","グラードさん は テレビ を みて います。― かれ は テレビ を どの ぐらい みました か？","gurādosaɴ wa terebi o mite imasu. — kare wa terebi o dono gurai mimashita ka?","[ɡɯɾɑːdo̞sɑɰ̃ ɰɑ te̞ɾe̞bi o̞ mite̞ imɑsɯ̥ || ― kɑɾe̞ ɰɑ te̞ɾe̞bi o̞ do̞no̞ ɡɯɾɑi mimɑɕi ̥tɑ kɑ ||","glossika_0830_en_1573475285927.mp3","glossika_0830_ja.mp3",
"0831","He's been watching TV since five [o'clock (5:00).","彼 は 五時 から テレビ を 見て います。","かれ は ごじ から テレビ を みて います。","kare wa goji kara terebi o mite imasu.","[kɑɾe̞ ɰɑ ɡo̞ʥi kɑɾɑ te̞ɾe̞bi o̞ mite̞ imɑsɯ̥ ||","glossika_0831_en_1573475285927.mp3","glossika_0831_ja.mp3",
"0832","It's raining. It's been raining all day.","今 雨 が 降って います。一日中 雨 が 降って います。","いま あめ が ふって います。いちにちじゅう あめ が ふっ て います。","ima ame ga futte imasu. ichinichijū ame ga futte imasu.","[imɑ ɑme̞ ɡɑ ɸɯ̥ tˀte̞ imɑsɯ̥ || iʨiniʨiʥɯː ɑme̞ ɡɑ ɸɯ̥ tˀte̞ imɑsɯ̥ ||","glossika_0832_en_1573475285927.mp3","glossika_0832_ja.mp3",
"0833","Svetlana and Maksim are married. They've been married since nineteen ninety-nine (1999).","スヴェトラナさん と マクシムさん は 結婚 して います。 彼ら は １９９９年 に 結婚 しました。","スヴェトラナさん と マクシムさん は けっこん して いま す。かれら は せんきゅうひゃくきゅうじゅうきゅうねん に けっこん しました。","suvetoranasaɴ to makushimusaɴ wa kekkoɴ shite imasu. karera wa seɴkyūhyakukyūjūkyūneɴ ni kekkoɴ shimashita.","[sɯve̞to̞ɾɑnɑsɑn to̞ mɑkɯ̥ ɕimɯsɑɰ̃ ɰɑ ke̞kˀko̞ɰ̃ ɕi ̥te̞ imɑsɯ̥ || kɑɾe̞ɾɑ ɰɑ se̞ŋkʲɯːçʲɑkɯ̥ kʲɯːʥɯːkʲɯːne̞n ni ke̞kˀko̞ɰ̃ ɕimɑɕi ̥tɑ ||","glossika_0833_en_1573475285927.mp3","glossika_0833_ja.mp3",
"0834","Severo's sick. He's been sick for the last few days.","セベロさん は 病気 です。もう 病気 に なって 数日間 に な ります。","セベロさん は びょうき です。もう びょうき に なって す うにちかん に なります。","seberosaɴ wa byōki desu. mō byōki ni natte sūnichikaɴ ni narimasu.","[se̞be̞ɾo̞sɑɰ̃ ɰɑ bʲo̞ːkʲi ̥ de̞sɯ̥ || mo̞ː bʲo̞ːkʲi ̥ ni nɑtˀte̞ sɯːniʨi ̥kɑn ni nɑɾimɑsɯ̥ ||","glossika_0834_en_1573475285927.mp3","glossika_0834_ja.mp3",
"0835","We live on Main Street. We've lived there for a long time.","私達 は メウン通り に 住んで います。そこ に 長い 間 住ん で います。","わたしたち は メウンどおり に すんで います。そこ に な がい あいだ すんで います。","watashitachi wa meuɴdōri ni suɴde imasu. soko ni nagai aida suɴde imasu.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ me̞ɯndo̞ːɾi ni sɯnde̞ imɑsɯ̥ || so̞ko̞ ni nɑɡɑi ɑidɑ sɯnde̞ imɑsɯ̥ ||","glossika_0835_en_1573475285927.mp3","glossika_0835_ja.mp3",
"0836","Florentine works in a bank. She's worked in a bank for five (5) years.","フロランティンさん は 銀行 で 働いて います。","フロランティンさん は ぎんこう で はたらいて います。","furoraɴtiɴsaɴ wa giɴkō de hataraite imasu.","[ɸɯɾo̞ɾɑntiɰ̃ sɑɰ̃ ɰɑ ɡʲiŋko̞ː de̞ hɑtɑɾɑite̞ imɑsɯ̥ ||","glossika_0836_en_1573475285927.mp3","glossika_0836_ja.mp3",
"0837","Hubert has a headache. He's had a headache since he got up this morning.","シュベットさん は 頭痛 です。彼 は 今朝 起きた 時 に もう 頭痛 だった そう です。","シュベットさん は ずつう です。かれ は けさ おきた とき に もう ずつう だった そう です。","shubettosaɴ wa zutsū desu. kare wa kesa okita toki ni mō zutsū datta sō desu.","[ɕɯbe̞tˀto̞sɑɰ̃ ɰɑ zɯʦɯː de̞sɯ̥ || kɑɾe̞ ɰɑ ke̞sɑ o̞kʲi ̥tɑ to̞kʲi ̥ ni mo̞ː zɯʦɯː dɑtˀtɑ so̞ː de̞sɯ̥ ||","glossika_0837_en_1573475285927.mp3","glossika_0837_ja.mp3",
"0838","I'm studying English. I've studied English for six (6) months.","私 は 今 英語 を 勉強 して います。英語 を 勉強し 始めて 半年 に なります。","わたし は いま えいご を べんきょう して います。えいご を べんきょうし はじめて はんとし に なります。","watashi wa ima eigo o beɴkyō shite imasu. eigo o beɴkyōshi hajimete haɴtoshi ni narimasu.","[ɰɑtɑɕi ̥ ɰɑ imɑ e̞ːɡo̞ o̞ be̞ŋkʲo̞ː ɕi ̥te̞ imɑsɯ̥ || e̞ːɡo̞ o̞ be̞ŋkʲo̞ːɕi ̥ hɑʥime̞te̞ hɑnto̞ɕi ̥ ni nɑɾimɑsɯ̥ ||","glossika_0838_en_1573475285927.mp3","glossika_0838_ja.mp3",
"0839","How long have they been in Brazil?","彼ら は ブラジル に どのぐらい いました か？","かれら は ブラジル に どのぐらい いました か？","karera wa burajiru ni donogurai imashita ka?","[kɑɾe̞ɾɑ ɰɑ bɯɾɑʥiɾɯ ni do̞no̞ɡɯɾɑi imɑɕi ̥tɑ kɑ ||","glossika_0839_en_1573475285927.mp3","glossika_0839_ja.mp3",
"0840","How long have you known Olivia?","あなた は オリビアさん と 知り合って どのぐらい に なり ます か？","あなた は オリビアさん と しりあって どのぐらい に なり ます か？","anata wa oribiasaɴ to shiriatte donogurai ni narimasu ka?","[ɑnɑtɑ ɰɑ o̞ɾibiɑsɑn to̞ ɕiɾiɑtˀte̞ do̞no̞ɡɯɾɑi ni nɑɾimɑsɯ̥ kɑ ||","glossika_0840_en_1573475285927.mp3","glossika_0840_ja.mp3",
"0841","How long has she studied Italian?","彼女 は イタリア語 を 学び 始めて どのぐらい に なります か？","かのじょ は イタリアご を まなび はじめて どのぐらい に なります か？","kanojo wa itariago o manabi hajimete donogurai ni narimasu ka?","[kɑno̞ʥo̞ ɰɑ itɑɾiɑɡo̞ o̞ mɑnɑbi hɑʥime̞te̞ do̞no̞ɡɯɾɑi ni nɑɾimɑsɯ̥ kɑ ||","glossika_0841_en_1573475285927.mp3","glossika_0841_ja.mp3",
"0842","How long has he lived in Seattle?","彼 は シアトル に どれ ぐらい 住んで います か？","かれ は シアトル に どれ ぐらい すんで います か？","kare wa shiatoru ni dore gurai suɴde imasu ka?","[kɑɾe̞ ɰɑ ɕiɑto̞ɾɯ ni do̞ɾe̞ ɡɯɾɑi sɯnde̞ imɑsɯ̥ kɑ ||","glossika_0842_en_1573475285927.mp3","glossika_0842_ja.mp3",
"0843","How long have you been a teacher?","あなた は 先生 に なって どのぐらい に なります か？","あなた は せんせい に なって どのぐらい に なります か？","anata wa seɴsei ni natte donogurai ni narimasu ka?","[ɑnɑtɑ ɰɑ se̞ɰ̃se̞ː ni nɑtˀte̞ do̞no̞ɡɯɾɑi ni nɑɾimɑsɯ̥ kɑ ||","glossika_0843_en_1573475285927.mp3","glossika_0843_ja.mp3",
"0844","How long has it been raining?","雨 は どのぐらい 降り続いて います か？","あめ は どのぐらい ふりつづいて います か？","ame wa donogurai furitsuzuite imasu ka?","[ɑme̞ ɰɑ do̞no̞ɡɯɾɑi ɸɯɾiʦɯzɯite̞ imɑsɯ̥ kɑ ||","glossika_0844_en_1573475285927.mp3","glossika_0844_ja.mp3",
"0845","They've been married for ten (10) years.","彼ら は 結婚 して １０年 に なります。","かれら は けっこん して じゅうねん に なります。","karera wa kekkoɴ shite jūneɴ ni narimasu.","[kɑɾe̞ɾɑ ɰɑ ke̞kˀko̞ɰ̃ ɕi ̥te̞ ʥɯːne̞n ni nɑɾimɑsɯ̥ ||","glossika_0845_en_1573475285927.mp3","glossika_0845_ja.mp3",
"0846","Leonardo's lived in Canada since April.","レオナルドさん は 四月 から カナダ に 住んで います。","レオナルドさん は しがつ から カナダ に すんで います。","reonarudosaɴ wa shigatsu kara kanada ni suɴde imasu.","[ɾe̞o̞nɑɾɯdo̞sɑɰ̃ ɰɑ ɕiɡɑʦɯ̥ kɑɾɑ kɑnɑdɑ ni sɯnde̞ imɑsɯ̥ ||","glossika_0846_en_1573475285927.mp3","glossika_0846_ja.mp3",
"0847","Giselle and I are friends. I know her very well.","ジゼルさん と 私 は 友達 です。彼女 の こと は よく 知っ て います。","ジゼルさん と わたし は ともだち です。かのじょ の こと は よく しって います。","jizerusaɴ to watashi wa tomodachi desu. kanojo no koto wa yoku shitte imasu.","[ʥize̞ɾɯsɑn to̞ ɰɑtɑɕi ̥ ɰɑ to̞mo̞dɑʨi ̥ de̞sɯ̥ || kɑno̞ʥo̞ no̞ ko̞to̞ ɰɑ jo̞kɯ̥ ɕi ̥tˀte̞ imɑsɯ̥ ||","glossika_0847_en_1573475285927.mp3","glossika_0847_ja.mp3",
"0848","Luisa and I are friends. I've known her for a long time.","ルイザさん と 私 は 友達 です。彼女 と は 長い 付き合い です。","ルイザさん と わたし は ともだち です。かのじょ と は な がい つきあい です。","ruizasaɴ to watashi wa tomodachi desu. kanojo to wa nagai tsukiai desu.","[ɾɯizɑsɑn to̞ ɰɑtɑɕi ̥ ɰɑ to̞mo̞dɑʨi ̥ de̞sɯ̥ || kɑno̞ʥo̞ to̞ ɰɑ nɑɡɑi ʦɯ̥ kʲiɑi de̞sɯ̥ ||","glossika_0848_en_1573475285927.mp3","glossika_0848_ja.mp3",
"0849","Sorry I'm late. How long have you been waiting?","すみません、遅れました。ここ で どのぐらい 待ちました か？","すみません、おくれました。ここ で どのぐらい まちまし た か？","sumimaseɴ, okuremashita. koko de donogurai machimashita ka?","[sɯmimɑse̞ɴ | o̞kɯɾe̞mɑɕi ̥tɑ || ko̞ko̞ de̞ do̞no̞ɡɯɾɑi mɑʨimɑɕi ̥tɑ kɑ ||","glossika_0849_en_1573475285927.mp3","glossika_0849_ja.mp3",
"0850","Jean works in a hotel now. He likes his job a lot.","まだ この 旅館 で 働いて います。彼 は この 仕事 が 好き です。","まだ この りょかん で はたらいて います。かれ は この し ごと が すき です。","mada kono ryokaɴ de hataraite imasu. kare wa kono shigoto ga suki desu.","[mɑdɑ ko̞no̞ ɾʲo̞kɑn de̞ hɑtɑɾɑite̞ imɑsɯ̥ || kɑɾe̞ ɰɑ ko̞no̞ ɕiɡo̞to̞ ɡɑ sɯ̥ kʲi ̥ de̞sɯ̥ ||","glossika_0850_en_1573475285927.mp3","glossika_0850_ja.mp3",
"0851","Isabelle's reading the newspaper. She's been reading it for two (2) hours.","イサベラさん は 新聞 を 読んで います。もう 二時間 読ん で います。","イサベラさん は しんぶん を よんで います。もう にじか ん よんで います。","isaberasaɴ wa shiɴbuɴ o yoɴde imasu. mō nijikaɴ yoɴde imasu.","[isɑbe̞ɾɑsɑɰ̃ ɰɑ ɕimbɯɰ̃ o̞ jo̞nde̞ imɑsɯ̥ || mo̞ː niʥikɑɰ̃ jo̞nde̞ imɑsɯ̥ ||","glossika_0851_en_1573475285927.mp3","glossika_0851_ja.mp3",
"0852","How long have you lived in this house?","あなた は この 家 に どのぐらい 住んで います か？","あなた は この いえ に どのぐらい すんで います か？","anata wa kono ie ni donogurai suɴde imasu ka?","[ɑnɑtɑ ɰɑ ko̞no̞ ie̞ ni do̞no̞ɡɯɾɑi sɯnde̞ imɑsɯ̥ kɑ ||","glossika_0852_en_1573475285927.mp3","glossika_0852_ja.mp3",
"0853","Is that a new coat? — No, I've had this coat for a long time.","それ は 新しい コート です か？― この コート は もう 古 い です。","それ は あたらしい コート です か？― この コート は もう ふるい です。","sore wa atarashī kōto desu ka? — kono kōto wa mō furui desu.","[so̞ɾe̞ ɰɑ ɑtɑɾɑɕiː ko̞ːto̞ de̞sɯ̥ kɑ || ― ko̞no̞ ko̞ːto̞ ɰɑ mo̞ː ɸɯɾɯi de̞sɯ̥ ||","glossika_0853_en_1573475285927.mp3","glossika_0853_ja.mp3",
"0854","Maalik's in Seattle right now. He's been there for the last three (3) days.","マリックさん は 今 シアトル に います。私 は この 三日間 そこ に います。","マリックさん は いま シアトル に います。わたし は この みっかかん そこ に います。","marikkusaɴ wa ima shiatoru ni imasu. watashi wa kono mikkakaɴ soko ni imasu.","[mɑɾikˀkɯ̥ sɑɰ̃ ɰɑ imɑ ɕiɑto̞ɾɯ ni imɑsɯ̥ || ɰɑtɑɕi ̥ ɰɑ ko̞no̞ mikˀkɑkɑɰ̃ so̞ko̞ ni imɑsɯ̥ ||","glossika_0854_en_1573475285927.mp3","glossika_0854_ja.mp3",
"0855","Yasmin's in Brazil. She's been there for three (3) days.","アスミンさん は ブラジル に います。彼女 は もう ブラジ ル に 三日間 います。","アスミンさん は ブラジル に います。かのじょ は もう ブ ラジル に みっかかん います。","asumiɴsaɴ wa burajiru ni imasu. kanojo wa mō burajiru ni mikkakaɴ imasu.","[ɑsɯmiɰ̃ sɑɰ̃ ɰɑ bɯɾɑʥiɾɯ ni imɑsɯ̥ || kɑno̞ʥo̞ ɰɑ mo̞ː bɯɾɑʥiɾɯ ni mikˀkɑkɑɰ̃ imɑsɯ̥ ||","glossika_0855_en_1573475285927.mp3","glossika_0855_ja.mp3",
"0856","Today's Wednesday. She's been there since Monday.","今日 は 水曜日 です。彼女 は 月曜日 から そこ に います。","きょう は すいようび です。かのじょ は げつようび から そこ に います。","kyō wa suiyōbi desu. kanojo wa getsuyōbi kara soko ni imasu.","[kʲo̞ː ɰɑ sɯijo̞ːbi de̞sɯ̥ || kɑno̞ʥo̞ ɰɑ ɡe̞ʦɯjo̞ːbi kɑɾɑ so̞ko̞ ni imɑsɯ̥ ||","glossika_0856_en_1573475285927.mp3","glossika_0856_ja.mp3",
"0857","Lucien has been in Canada for six (6) months.","ルシオンさん は カナダ に 六ヶ月間 います。","ルシオンさん は カナダ に ろっかげつかん います。","rushioɴsaɴ wa kanada ni rokkagetsukaɴ imasu.","[ɾɯɕio̞ɰ̃sɑɰ̃ ɰɑ kɑnɑdɑ ni ɾo̞kˀkɑɡe̞ʦɯ̥ kɑɰ̃ imɑsɯ̥ ||","glossika_0857_en_1573475285927.mp3","glossika_0857_ja.mp3",
"0858","Lucien has been in Canada since January.","ルシオンさん は 一月 から カナダ に います。","ルシオンさん は いちがつ から カナダ に います。","rushioɴsaɴ wa ichigatsu kara kanada ni imasu.","[ɾɯɕio̞ɰ̃sɑɰ̃ ɰɑ iʨiɡɑʦɯ̥ kɑɾɑ kɑnɑdɑ ni imɑsɯ̥ ||","glossika_0858_en_1573475285927.mp3","glossika_0858_ja.mp3",
"0859","We've been waiting for two (2) hours.","私達 は もう 二時間 も 待って います。","わたしたち は もう にじかん も まって います。","watashitachi wa mō nijikaɴ mo matte imasu.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ mo̞ː niʥikɑm mo̞ mɑtˀte̞ imɑsɯ̥ ||","glossika_0859_en_1573475285927.mp3","glossika_0859_ja.mp3",
"0860","We've been waiting since nine [o'clock (9:00).","私達 は もう 九時 から 待って います。","わたしたち は もう くじ から まって います。","watashitachi wa mō kuji kara matte imasu.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ mo̞ː kɯʥi kɑɾɑ mɑtˀte̞ imɑsɯ̥ ||","glossika_0860_en_1573475285927.mp3","glossika_0860_ja.mp3",
"0861","I've lived in Chicago for a long time.","私 は 長い間 シカゴ に 住んで います。","わたし は ながいあいだ シカゴ に すんで います。","watashi wa nagaiaida shikago ni suɴde imasu.","[ɰɑtɑɕi ̥ ɰɑ nɑɡɑiɑidɑ ɕi ̥kɑɡo̞ ni sɯnde̞ imɑsɯ̥ ||","glossika_0861_en_1573475285927.mp3","glossika_0861_ja.mp3",
"0862","I've lived in Chicago since I was ten (10) years old.","私 は 十歳 から シカゴ に 住んで います。","わたし は じゅっさい から シカゴ に すんで います。","watashi wa jussai kara shikago ni suɴde imasu.","[ɰɑtɑɕi ̥ ɰɑ ʥɯsˀsɑi kɑɾɑ ɕi ̥kɑɡo̞ ni sɯnde̞ imɑsɯ̥ ||","glossika_0862_en_1573475285927.mp3","glossika_0862_ja.mp3",
"0863","Jasmine started her new job three (3) weeks ago.","ジャスミンさん は 三週間 前 から 新しい 仕事 を 始めまし た。","ジャスミンさん は さんしゅうかん まえ から あたらしい しごと を はじめました。","jasumiɴsaɴ wa saɴshūkaɴ mae kara atarashī shigoto o hajimemashita.","[ʥɑsɯmiɰ̃ sɑɰ̃ ɰɑ sɑɰ̃ ɕɯːkɑm mɑe̞ kɑɾɑ ɑtɑɾɑɕiː ɕiɡo̞to̞ o̞ hɑʥime̞mɑɕi ̥tɑ ||","glossika_0863_en_1573475285927.mp3","glossika_0863_ja.mp3",
"0864","When did Noboru leave? — He left ten (10) minutes ago.","昇さん は いつ 離れました か？― 彼 は 十分 前 に 離れま した。","のぼりさん は いつ はなれました か？― かれ は じゅっぷ ん まえ に はなれました。","noborisaɴ wa itsu hanaremashita ka? — kare wa juppuɴ mae ni hanaremashita.","[no̞bo̞ɾisɑɰ̃ ɰɑ iʦɯ̥ hɑnɑɾe̞mɑɕi ̥tɑ kɑ || ― kɑɾe̞ ɰɑ ʥɯpˀpɯm mɑe̞ ni hɑnɑɾe̞mɑɕi ̥tɑ ||","glossika_0864_en_1573475285927.mp3","glossika_0864_ja.mp3",
"0865","I had dinner an hour ago.","私 は 一時間 前 に 晩ご飯 を 食べました。","わたし は いちじかん まえ に ばんごはん を たべました。","watashi wa ichijikaɴ mae ni baɴgohaɴ o tabemashita.","[ɰɑtɑɕi ̥ ɰɑ iʨiʥikɑm mɑe̞ ni bɑŋɡo̞hɑɰ̃ o̞ tɑbe̞mɑɕi ̥tɑ ||","glossika_0865_en_1573475285927.mp3","glossika_0865_ja.mp3",
"0866","Life was very different a hundred (100) years ago.","１００年 前 の 生活 は 全く 違いました。","ひゃくねん まえ の せいかつ は まったく ちがいました。","hyakuneɴ mae no seikatsu wa mattaku chigaimashita.","[çʲɑkɯne̞m mɑe̞ no̞ se̞ːkɑʦɯ̥ ɰɑ mɑtˀtɑkɯ̥ ʨiɡɑimɑɕi ̥tɑ ||","glossika_0866_en_1573475285927.mp3","glossika_0866_ja.mp3",
"0867","When did Michiko arrive in Brazil?","美智子さん は いつ ブラジル に 着きました か？","みちこさん は いつ ブラジル に つきました か？","michikosaɴ wa itsu burajiru ni tsukimashita ka?","[miʨi ̥ko̞sɑɰ̃ ɰɑ iʦɯ̥ bɯɾɑʥiɾɯ ni ʦɯ̥ kʲimɑɕi ̥tɑ kɑ ||","glossika_0867_en_1573475285927.mp3","glossika_0867_ja.mp3",
"0868","She arrived in Brazil three (3) days ago.","彼女 は 三日 前 に ブラジル に 着きました。","かのじょ は みっか まえ に ブラジル に つきました。","kanojo wa mikka mae ni burajiru ni tsukimashita.","[kɑno̞ʥo̞ ɰɑ mikˀkɑ mɑe̞ ni bɯɾɑʥiɾɯ ni ʦɯ̥ kʲimɑɕi ̥tɑ ||","glossika_0868_en_1573475285927.mp3","glossika_0868_ja.mp3",
"0869","How long has she been in Brazil?","彼女 は ブラジル に 着いて どのぐらい に なります か？","かのじょ は ブラジル に ついて どのぐらい に なります か？","kanojo wa burajiru ni tsuite donogurai ni narimasu ka?","[kɑno̞ʥo̞ ɰɑ bɯɾɑʥiɾɯ ni ʦɯite̞ do̞no̞ɡɯɾɑi ni nɑɾimɑsɯ̥ kɑ ||","glossika_0869_en_1573475285927.mp3","glossika_0869_ja.mp3",
"0870","She's been in Brazil for three (3) days.","彼女 は ブラジル に 着いて 三日間 に なります。","かのじょ は ブラジル に ついて みっかかん に なります。","kanojo wa burajiru ni tsuite mikkakaɴ ni narimasu.","[kɑno̞ʥo̞ ɰɑ bɯɾɑʥiɾɯ ni ʦɯite̞ mikˀkɑkɑn ni nɑɾimɑsɯ̥ ||","glossika_0870_en_1573475285927.mp3","glossika_0870_ja.mp3",
"0871","My aunt has lived in Australia for fifteen (15) years.","伯母さん は オーストラリア に １５年 住んで います。","おばさん は オーストラリア に じゅうごねん すんで いま す。","obasaɴ wa ōsutoraria ni jūgoneɴ suɴde imasu.","[o̞bɑsɑɰ̃ ɰɑ o̞ːsɯ̥ to̞ɾɑɾiɑ ni ʥɯːɡo̞ne̞ɰ̃ sɯnde̞ imɑsɯ̥ ||","glossika_0871_en_1573475285927.mp3","glossika_0871_ja.mp3",
"0872","Lilianne's in her office. She's been there since seven [o'clock (7:00).","リリアンさん は オフィス に います。彼女 は 七時 から そ こ に います。","リリアンさん は オフィス に います。かのじょ は しちじ から そこ に います。","ririaɴsaɴ wa ofisu ni imasu. kanojo wa shichiji kara soko ni imasu.","[ɾiɾiɑɰ̃ sɑɰ̃ ɰɑ o̞ɸi ̥sɯ̥ ni imɑsɯ̥ || kɑno̞ʥo̞ ɰɑ ɕi ̥ʨiʥi kɑɾɑ so̞ko̞ ni imɑsɯ̥ ||","glossika_0872_en_1573475285927.mp3","glossika_0872_ja.mp3",
"0873","Mexico has been an independent country since eighteen twenty-one (1821).","メキシコ は １８２１年 から 独立 した 国家 に なりまし た。","メキシコ は せんはっぴゃくにじゅういちねん から どくり つ した こっか に なりました。","mekishiko wa seɴhappyakunijūichineɴ kara dokuritsu shita kokka ni narimashita.","[me̞kʲi ̥ɕi ̥ko̞ ɰɑ se̞ɰ̃hɑpˀpʲɑkɯniʥɯːiʨine̞ŋ kɑɾɑ do̞kɯɾiʦɯ̥ ɕi ̥tɑ ko̞kˀkɑ ni nɑɾimɑɕi ̥tɑ ||","glossika_0873_en_1573475285927.mp3","glossika_0873_ja.mp3",
"0874","The bus is late. We've been waiting for twenty (20) minutes.","バス が 遅れました。私達 は もう 二十分 も 待って いま す。","バス が おくれました。わたしたち は もう にじゅっぷん も まって います。","basu ga okuremashita. watashitachi wa mō nijuppuɴ mo matte imasu.","[bɑsɯ̥ ɡɑ o̞kɯɾe̞mɑɕi ̥tɑ || ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ mo̞ː niʥɯpˀpɯm mo̞ mɑtˀte̞ imɑsɯ̥ ||","glossika_0874_en_1573475285927.mp3","glossika_0874_ja.mp3",
"0875","Nobody lives in those houses. They've been empty for many years.","誰 も あの 家 に 住んで いません。もう 空き家 に なって から 数年 経ちます。","だれ も あの いえ に すんで いません。もう あきや に なっ て から すうねん たちます。","dare mo ano ie ni suɴde imaseɴ. mō akiya ni natte kara sūneɴ tachimasu.","[dɑɾe̞ mo̞ ɑno̞ ie̞ ni sɯnde̞ imɑse̞ɴ || mo̞ː ɑkʲijɑ ni nɑtˀte̞ kɑɾɑ sɯːne̞n tɑʨimɑsɯ̥ ||","glossika_0875_en_1573475285927.mp3","glossika_0875_ja.mp3",
"0876","Michel's been sick for a long time. He's been in the hospital since October of last year.","ミシェルさん は ずっと 病気 です。彼 は 去年 の 十月 から 入院 して います。","ミシェルさん は ずっと びょうき です。かれ は きょねん の じゅうがつ から にゅういん して います。","misherusaɴ wa zutto byōki desu. kare wa kyoneɴ no jūgatsu kara nyūiɴ shite imasu.","[miɕe̞ɾɯsɑɰ̃ ɰɑ zɯtˀto̞ bʲo̞ːkʲi ̥ de̞sɯ̥ || kɑɾe̞ ɰɑ kʲo̞ne̞n no̞ ʥɯːɡɑʦɯ̥ kɑɾɑ nʲɯːiɰ̃ ɕi ̥te̞ imɑsɯ̥ ||","glossika_0876_en_1573475285927.mp3","glossika_0876_ja.mp3",
"0877","When was the last time you ate? — Three hours ago.","最後 に 食べた の は いつ です か？― 三時間 前 です。","さいご に たべた の は いつ です か？― さんじかん まえ です。","saigo ni tabeta no wa itsu desu ka? — saɴjikaɴ mae desu.","[sɑiɡo̞ ni tɑbe̞tɑ no̞ ɰɑ iʦɯ̥ de̞sɯ̥ kɑ || ― sɑnʥikɑm mɑe̞ de̞sɯ̥ ||","glossika_0877_en_1573475285927.mp3","glossika_0877_ja.mp3",
"0878","When was the last time you were sick? — Five months ago.","最近 病気 に なった の は いつ です か？― 五ヶ月 前 で す。","さいきん びょうき に なった の は いつ です か？― ごかげ つ まえ です。","saikiɴ byōki ni natta no wa itsu desu ka? — gokagetsu mae desu.","[sɑikʲim bʲo̞ːkʲi ̥ ni nɑtˀtɑ no̞ ɰɑ iʦɯ̥ de̞sɯ̥ kɑ || ― ɡo̞kɑɡe̞ʦɯ̥ mɑe̞ de̞sɯ̥ ||","glossika_0878_en_1573475285927.mp3","glossika_0878_ja.mp3",
"0879","When was the last time you went to the movies? — Just last week.","この 前 映画 を 見 に 行った の は いつ です か？― 先週 です。","この まえ えいが を み に いった の は いつ です か？― せ んしゅう です。","kono mae eiga o mi ni itta no wa itsu desu ka? — seɴshū desu.","[ko̞no̞ mɑe̞ e̞ːɡɑ o̞ mi ni itˀtɑ no̞ ɰɑ iʦɯ̥ de̞sɯ̥ kɑ || ― se̞ɰ̃ɕɯː de̞sɯ̥ ||","glossika_0879_en_1573475285927.mp3","glossika_0879_ja.mp3",
