word-kanji,word-kana,meaning,grammar,sentence-1-kanji,sentence-1-kana,sentence-1-meaning,sentence-2-kanji,sentence-2-kana,sentence-2-meaning,audio-word,audio-sentence-1,audio-sentence-2

"考え","考え","かんがえ","thought, idea","Noun","それは良い考えです。","それ は いい かんがえ です。","That's a good idea.","私には考えがあります。","わたし に は かんがえ が あります。","I have an idea.","[sound:C1K-P09-034.mp3]","[sound:C1K-P09-035.mp3]","[sound:C1K-P09-036.mp3]"
"空港","空港","くうこう","airport (for public transportation)","Noun","空港までリムジンバスで行った。","くうこう まで リムジン バス で いった。","I went to the airport by shuttle bus.","姉が空港まで迎えに来てくれます。","あね が くうこう まで むかえに きて くれます。","My big sister is coming to pick me up at the airport.","[sound:C1K-P09-037.mp3]","[sound:C1K-P09-038.mp3]","[sound:C1K-P09-039.mp3]"
"出発","出発","しゅっぱつ","departure, starting","Verbal Noun","あと15分で出発です。","あと 15 ふん で しゅっぱつ です。","Departure will be in fifteen minutes.","明日はいよいよ出発の日です。","あした は いよいよ しゅっぱつ の ひ です。","We'll finally leave here tomorrow.","[sound:C1K-P09-040.mp3]","[sound:C1K-P09-041.mp3]","[sound:C1K-P09-042.mp3]"
"地図","地図","ちず","map, atlas","Noun","地図を見てきてください。","ちず を みて きて ください 。","Please look at the map to get here.","私は地図が読めません。","わたし は ちず が よめません。","I can't read a map.","[sound:C1K-P09-043.mp3]","[sound:C1K-P09-044.mp3]","[sound:C1K-P09-045.mp3]"
"運転","運転","うんてん","drive","Verbal Noun","父は安全運転だ。","ちち は あんぜん うんてん だ。","My father drives safely.","トラックを運転できますか。","トラック を うんてん できます か。","Can you drive a truck?","[sound:C1K-P09-046.mp3]","[sound:C1K-P09-047.mp3]","[sound:C1K-P09-048.mp3]"
"降りる","降りる","おりる","get off, land","Verb","次の駅で降ります。","つぎ の えき で おります。","I get off at the next station.","次のバス停で降ります。","つぎ の バス てい で おります。","I'll get off at the next bus stop.","[sound:C1K-P09-049.mp3]","[sound:C1K-P09-050.mp3]","[sound:C1K-P09-051.mp3]"
"ガス","ガス","ガス","gas (loan word)","Noun","地震でガスが止まった。","じしん で ガス が とまった。","The gas line stopped due to the earthquake.","ガスを使う時は気を付けてください。","ガス を つかう とき は き を つけて ください。","Please be careful when you use gas.","[sound:C1K-P09-052.mp3]","[sound:C1K-P09-053.mp3]","[sound:C1K-P09-054.mp3]"
"必ず","必ず","かならず","without exception, always","Adverb","必ずシートベルトを着けてください。","かならず シートベルト を つけて ください。","Always wear your seatbelt.","この薬を必ず飲んでください。","この くすり を かならず のんで ください。","Please be sure to take this medicine.","[sound:C1K-P09-055.mp3]","[sound:C1K-P09-056.mp3]","[sound:C1K-P09-057.mp3]"
"カメラ","カメラ","カメラ","camera","Noun","カメラが壊れた。","カメラ が こわれた。","My camera broke.","ホテルにカメラを忘れました。","ホテル に カメラ を わすれました。","I forgot my camera at the hotel.","[sound:C1K-P09-058.mp3]","[sound:C1K-P09-059.mp3]","[sound:C1K-P09-060.mp3]"
"通う","通う","かよう","go to and from, frequent a place","Verb","私はジムに通っています。","わたし は ジム に かよって います。","I go to a gym.","妹は高校に通っています。","いもうと は こうこう に かよって います。","My little sister goes to high school.","[sound:C1K-P09-061.mp3]","[sound:C1K-P09-062.mp3]","[sound:C1K-P09-063.mp3]"
"急に","急に","きゅうに","suddenly, unexpectedly","Adverb","急に用事を思い出した。","きゅう に ようじ を おもいだした。","I suddenly remembered something I have to take care of.","友達が急に家に来た。","ともだち が きゅう に いえ に きた。","My friend suddenly came to my home.","[sound:C1K-P09-064.mp3]","[sound:C1K-P09-065.mp3]","[sound:C1K-P09-066.mp3]"
"サラリーマン","サラリーマン","サラリーマン","salaried worker","Noun","父はサラリーマンです。","ちち は サラリーマン です。","My father is a salaried worker.","私の夫はサラリーマンです。","わたし の おっと は サラリーマン です。","My husband is a salaried worker.","[sound:C1K-P09-067.mp3]","[sound:C1K-P09-068.mp3]","[sound:C1K-P09-069.mp3]"
"給料","給料","きゅうりょう","salary, pay","Noun","来年から給料が上がります。","らいねん から きゅうりょう が あがります。","I'm getting a pay raise as of next year.","この会社は給料があまりよくありません。","この かいしゃ は きゅうりょう が あまり よく ありません。","Salaries at this company aren't that good.","[sound:C1K-P09-070.mp3]","[sound:C1K-P09-071.mp3]","[sound:C1K-P09-072.mp3]"
"曲","曲","きょく","piece of music","Noun","私はこの曲が大好きです。","わたし は この きょく が だいすき です。","I love this piece of music.","この曲、聞いたことがあります。","この きょく、きいた こと が あります。","I've heard of this piece of music.","[sound:C1K-P09-073.mp3]","[sound:C1K-P09-074.mp3]","[sound:C1K-P09-075.mp3]"
"切れる","切れる","きれる","cut well, be sharp","Verb","このはさみはよく切れますね。","この はさみ は よく きれます ね。","These scissors cut well.","このナイフはあまり切れません。","この ナイフ は あまり きれません。","This knife doesn't cut well.","[sound:C1K-P09-076.mp3]","[sound:C1K-P09-077.mp3]","[sound:C1K-P09-078.mp3]"
"正しい","正しい","ただしい","correct, righteous","Adjective","それは正しい答えです。","それ は ただしい こたえ です。","That's the correct answer.","彼はいつも自分が正しいと思っている。","かれ は いつも じぶん が ただしい と おもって いる。","He thinks he's always right.","[sound:C1K-P09-079.mp3]","[sound:C1K-P09-080.mp3]","[sound:C1K-P09-081.mp3]"
"苦しい","苦しい","くるしい","painful, agonizing","Adjective","食べ過ぎておなかが苦しい。","たべ すぎ て おなか が くるしい。","I have eaten too much and my stomach hurts.","このセーターは首の所が苦しいです。","この セーター は くび の ところ が くるしい です。","This sweater is tight around the neck.","[sound:C1K-P09-082.mp3]","[sound:C1K-P09-083.mp3]","[sound:C1K-P09-084.mp3]"
"細かい","細かい","こまかい","minute, fine","Adjective","彼女は細かいことにうるさい。","かのじょ は こまかい こと に うるさい。","She's fussy about small details.","細かいことはあとで決めましょう。","こまかい こと は あと で きめましょう。","Let's decide on the details later.","[sound:C1K-P09-085.mp3]","[sound:C1K-P09-086.mp3]","[sound:C1K-P09-087.mp3]"
"静か","静か","しずか","quiet","Adjectival Noun","今年の夏休みには静かな所へ行きたい。","ことし の なつやすみ に は しずかな ところ へ いきたい。","I want to go to a quiet place this summer vacation.","今日はみんな、静かですね。","きょう は みんな、しずか です ね。","Everybody is quiet today.","[sound:C1K-P09-088.mp3]","[sound:C1K-P09-089.mp3]","[sound:C1K-P09-090.mp3]"
"健康","健康","けんこう","health","Adjectival Noun","私は健康な生活を送っています。","わたし は けんこうな せいかつ を おくって います。","I'm living a healthy lifestyle.","健康が一番大切だ。","けんこう が いちばん たいせつ だ。","The most important thing is your health.","[sound:C1K-P09-091.mp3]","[sound:C1K-P09-092.mp3]","[sound:C1K-P09-093.mp3]"
"ゴルフ","ゴルフ","ゴルフ","golf","Noun","兄はゴルフを始めました。","あに は ゴルフ を はじめました。","My older brother started playing golf.","明日はゴルフをしに行きます。","あした は ゴルフ を し に いきます。","Tomorrow, I'll go to play golf.","[sound:C1K-P09-094.mp3]","[sound:C1K-P09-095.mp3]","[sound:C1K-P09-096.mp3]"
"コース","コース","コース","course, route","Noun","私は日本語コースを取っています。","わたし は にほん ご コース を とって います。","I'm taking a Japanese course.","バスはいつもと違うコースを走った。","バス は いつも と ちがう コース を はしった。","The bus took a different route from normal.","[sound:C1K-P09-097.mp3]","[sound:C1K-P09-098.mp3]","[sound:C1K-P09-099.mp3]"
"頼む","頼む","たのむ","order, ask for","Verb","私はハンバーガーを頼みました。","わたし は ハンバーガー を たのみました。","I ordered a hamburger.","今夜はピザを頼みましょう。","こんや は ピザ を たのみましょう。","Let's order pizza tonight.","[sound:C1K-P09-100.mp3]","[sound:C1K-P09-101.mp3]","[sound:C1K-P09-102.mp3]"
"困る","困る","こまる","be in trouble, not know what to do","Verb","ケータイをなくして困っています。","ケータイ を なくして こまって います。","I lost my cell phone and don't know what to do.","ホテルの場所が分からなくて困っています。","ホテル の ばしょ が わからなくて こまって います。","I'm in trouble because I can't find the location of the hotel.","[sound:C1K-P09-103.mp3]","[sound:C1K-P09-104.mp3]","[sound:C1K-P09-105.mp3]"
"ずっと","ずっと","ずっと","all the time, all through","Adverb","父は休みの日はずっとテレビを見ている。","ちち は やすみ の ひ は ずっと テレビ を みて いる。","My father spends his days off watching TV all the time.","これからはずっと一緒だよ。","これから は ずっと いっしょ だ よ。","We will be together all the time from now on.","[sound:C1K-P09-106.mp3]","[sound:C1K-P09-107.mp3]","[sound:C1K-P09-108.mp3]"
"例えば","例えば","たとえば","for example","Adverb","例えば、このソフトで日本語を勉強することができます。","たとえば、この ソフト で にほん ご を べんきょう する こと が できます。","You can use this software to study Japanese, for example.","例えばどんなことをしたいですか。","たとえば どんな こと を したい です か。","Like (for example) what kind of things do you want to do?","[sound:C1K-P09-109.mp3]","[sound:C1K-P09-110.mp3]","[sound:C1K-P09-111.mp3]"
"つもり","つもり","つもり","intention, purpose","Noun","明日からタバコを止めるつもりです。","あした から タバコ を やめる つもり です。","I'll stop smoking as of tomorrow.","週末は子供と公園に行くつもりです。","しゅうまつ は こども と こうえん に いく つもり です。","This weekend, I'm going to the park with my children.","[sound:C1K-P09-112.mp3]","[sound:C1K-P09-113.mp3]","[sound:C1K-P09-114.mp3]"
"しばらく","しばらく","しばらく","a little while, a while","Adverb","そこでしばらく休んでいます。","そこ で しばらく やすんで います。","He's resting over there for a while.","しばらく仕事を休みます。","しばらく しごと を やすみます。","I'll be absent from work for a while.","[sound:C1K-P09-115.mp3]","[sound:C1K-P09-116.mp3]","[sound:C1K-P09-117.mp3]"
"紹介","紹介","しょうかい","introduction","Verbal Noun","両親に彼女を紹介した。","りょうしん に かのじょ を しょうかい した。","I introduced my girlfriend to my parents.","誰かいい人を紹介してください。","だれ か いい ひと を しょうかい して ください。","Please introduce me to someone nice.","[sound:C1K-P09-118.mp3]","[sound:C1K-P09-119.mp3]","[sound:C1K-P09-120.mp3]"
"小学校","小学校","しょうがっこう","elementary school","Noun","家の近くに小学校があります。","いえ の ちかく に しょうがっこう が あります。","There's an elementary school near my house.","娘は今年、小学校に入りました。","むすめ は ことし、しょうがっこう に はいりました。","My daughter started elementary school this year.","[sound:C1K-P09-121.mp3]","[sound:C1K-P09-122.mp3]","[sound:C1K-P09-123.mp3]"
"公園","公園","こうえん","park, public garden","Noun","公園に小さな池があります。","こうえん に ちいさな いけ が あります。","There's a small pond in the park.","子供たちが公園で遊んでいる。","こども たち が こうえん で あそんで いる。","Kids are playing in the park.","[sound:C1K-P09-124.mp3]","[sound:C1K-P09-125.mp3]","[sound:C1K-P09-126.mp3]"
"中学","中学","ちゅうがく","junior high","Noun","息子は中学に通っています。","むすこ は ちゅうがく に かよって います。","My son goes to junior high.","中学では野球をしていました。","ちゅうがく で は やきゅう を して いました。","When I was in junior high school, I played baseball.","[sound:C1K-P09-127.mp3]","[sound:C1K-P09-128.mp3]","[sound:C1K-P09-129.mp3]"
"成績","成績","せいせき","results, grade","Noun","成績が上がりました。","せいせき が あがりました。","His grades went up.","彼の成績はまあまあです。","かれ の せいせき は まあまあ です。","His grades are not bad.","[sound:C1K-P09-130.mp3]","[sound:C1K-P09-131.mp3]","[sound:C1K-P09-132.mp3]"
"教科書","教科書","きょうかしょ","textbook, schoolbook","Noun","日本語の教科書を忘れた。","にほん ご の きょうかしょ を わすれた。","I forgot my Japanese textbook.","教科書を閉じてください。","きょうかしょ を とじて ください。","Please close your textbooks.","[sound:C1K-P09-133.mp3]","[sound:C1K-P09-134.mp3]","[sound:C1K-P09-135.mp3]"
"席","席","せき","seat, one's place","Noun","この席、空いてますか。","この せき、あいてます か。","Is this seat taken?","後ろの席が空いています。","うしろ の せき が あいて います。","The rear seat is empty.","[sound:C1K-P09-136.mp3]","[sound:C1K-P09-137.mp3]","[sound:C1K-P09-138.mp3]"
"教室","教室","きょうしつ","classroom, class","Noun","私の教室は3階にあります。","わたし の きょうしつ は 3 がい に あります。","My classroom is on the third floor.","その学校は教室がとても広いです。","その がっこう は きょうしつ が とても ひろい です。","Classrooms in the school are very spacious.","[sound:C1K-P09-139.mp3]","[sound:C1K-P09-140.mp3]","[sound:C1K-P09-141.mp3]"
"教師","教師","きょうし","teacher, instructor (formal)","Noun","彼は高校教師だ。","かれ は こうこう きょうし だ。","He's a high school teacher.","父は英語教師です。","ちち は えいご きょうし です。","My father is an English teacher.","[sound:C1K-P09-142.mp3]","[sound:C1K-P09-143.mp3]","[sound:C1K-P09-144.mp3]"
"試験","試験","しけん","exam","Verbal Noun","彼は採用試験に合格した。","かれ は さいよう しけん に ごうかく した。","He passed the employment exam.","明日の試験、頑張ってね。","あした の しけん、がんばって ね。","Good luck on tomorrow's exam.","[sound:C1K-P09-145.mp3]","[sound:C1K-P09-146.mp3]","[sound:C1K-P09-147.mp3]"
"合格","合格","ごうかく","passing an examination","Verbal Noun","娘が入学試験に合格しました。","むすめ が にゅうがく しけん に ごうかく しました。","My daughter passed the university entrance exam.","彼はトップの成績で合格しました。","かれ は トップ の せいせき で ごうかく しました。","He passed with the best score.","[sound:C1K-P09-148.mp3]","[sound:C1K-P09-149.mp3]","[sound:C1K-P09-150.mp3]"
"数学","数学","すうがく","mathematics","Noun","兄は数学の先生です。","あに は すうがく の せんせい です。","My big brother's a math teacher.","彼は数学を教えています。","かれ は すうがく を おしえて います。","He teaches mathematics.","[sound:C1K-P09-151.mp3]","[sound:C1K-P09-152.mp3]","[sound:C1K-P09-153.mp3]"
"数字","数字","すうじ","numeric characters, number","Noun","数字は苦手です。","すうじ は にがて です。","I'm not good with numbers.","1から4の中から一つ選び、数字で答えなさい。","1 から 4 の なか から ひとつ えらび、すうじ で こたえなさい。","Select (a response) from 1 to 4, and provide the number (of the response).","[sound:C1K-P09-154.mp3]","[sound:C1K-P09-155.mp3]","[sound:C1K-P09-156.mp3]"
"音楽","音楽","おんがく","music","Noun","私は音楽を聞くのが好きだ。","わたし は おんがく を きく の が すき だ。","I like to listen to music.","彼はステレオで音楽を聞いた。","かれ は ステレオ で おんがく を きいた。","He listened to music on the stereo.","[sound:C1K-P09-157.mp3]","[sound:C1K-P09-158.mp3]","[sound:C1K-P09-159.mp3]"
"食事","食事","しょくじ","meal, food","Verbal Noun","今日は上司と食事をする。","きょう は じょうし と しょくじ を する。","I'm eating with my boss today.","一緒に食事しようか。","いっしょ に しょくじ しよう か。","Do you want to eat together?","[sound:C1K-P09-160.mp3]","[sound:C1K-P09-161.mp3]","[sound:C1K-P09-162.mp3]"
"壁","壁","かべ","wall, partition","Noun","壁に絵が掛かっている。","かべ に え が かかって いる。","There's a painting on the wall.","壁に大きな時計が掛かっています。","かべ に おおきな とけい が かかって います。","There's a big clock hanging on the wall.","[sound:C1K-P09-163.mp3]","[sound:C1K-P09-164.mp3]","[sound:C1K-P09-165.mp3]"
"信じる","信じる","しんじる","believe, trust","Verb","彼はキリストを信じている。","かれ は キリスト を しんじて いる。","He believes in Jesus Christ.","私は彼女の話を信じていません。","わたし は かのじょ の はなし を しんじて いません。","I don't believe her story.","[sound:C1K-P09-166.mp3]","[sound:C1K-P09-167.mp3]","[sound:C1K-P09-168.mp3]"
"育てる","育てる","そだてる","bring up, raise","Verb","彼女は三人の子を育てました。","かのじょ は さん にん の こ を そだてました。","She raised three children.","私は庭でハーブを育てています。","わたし は にわ で ハーブ を そだてて います。","I grow herbs in my yard.","[sound:C1K-P09-169.mp3]","[sound:C1K-P09-170.mp3]","[sound:C1K-P09-171.mp3]"
"倒れる","倒れる","たおれる","fall over","Verb","強風で木が倒れた。","きょうふう で き が たおれた。","A tree fell down in the gale.","駅で急に人が倒れました。","えき で きゅう に ひと が たおれました。","Someone suddenly collapsed at the station.","[sound:C1K-P09-172.mp3]","[sound:C1K-P09-173.mp3]","[sound:C1K-P09-174.mp3]"
"落とす","落とす","おとす","drop","Verb","途中で財布を落としました。","とちゅう で さいふ を おとしました。","I lost my purse on the way.","皿を落として割った。","さら を おとして わった。","I dropped the plate and broke it.","[sound:C1K-P09-175.mp3]","[sound:C1K-P09-176.mp3]","[sound:C1K-P09-177.mp3]"
"代わる","代わる","かわる","substitute, be substituted for","Verb","上司に代わって会議に出た。","じょうし に かわって かいぎ に でた。","I attended the conference in place of my boss.","彼に代わる人はいません。","かれ に かわる ひと は いません。","Nobody can replace him.","[sound:C1K-P09-178.mp3]","[sound:C1K-P09-179.mp3]","[sound:C1K-P09-180.mp3]"
"タクシー","タクシー","タクシー","taxi","Noun","タクシーを呼んでください。","タクシー を よんで ください。","Please call a taxi.","駅からはタクシーに乗ってください。","えき から は タクシー に のって ください。","Please take a taxi from the station.","[sound:C1K-P09-181.mp3]","[sound:C1K-P09-182.mp3]","[sound:C1K-P09-183.mp3]"
"確か","確か","たしか","for sure, for certain","Adjectival Noun","彼の昇進は確かだ。","かれ の しょうしん は たしか だ。","He's sure to get a promotion.","彼が元気なのは確かだ。","かれ が げんき な の は たしか だ。","It is certain that he's well.","[sound:C1K-P09-184.mp3]","[sound:C1K-P09-185.mp3]","[sound:C1K-P09-186.mp3]"
"立てる","立てる","たてる","stand, set up","Verb","彼はケーキにろうそくを立てた。","かれ は ケーキ に ろうそく を たてた。","He placed the candles on the cake.","みんなで週末の予定を立てました。","みんな で しゅうまつ の よてい を たてました。","We made plans for the weekend with everyone.","[sound:C1K-P09-187.mp3]","[sound:C1K-P09-188.mp3]","[sound:C1K-P09-189.mp3]"
"中学生","中学生","ちゅうがくせい","junior high school student","Noun","息子は中学生です。","むすこ は ちゅうがくせい です。","My son is a junior high school student.","私は中学生になって初めて英語を勉強しました。","わたし は ちゅうがくせい に なって はじめて えいご を べんきょう しました。","I started studying English for the first time as a junior high school student","[sound:C1K-P09-190.mp3]","[sound:C1K-P09-191.mp3]","[sound:C1K-P09-192.mp3]"
"売れる","売れる","うれる","sell, be in demand","Verb","今年の夏はクーラーがよく売れた。","ことし の なつ は クーラー が よく うれた。","Air conditioners sold well this summer.","この雑誌はよく売れています。","この ざっし は よく うれて います。","This magazine sells well.","[sound:C1K-P09-193.mp3]","[sound:C1K-P09-194.mp3]","[sound:C1K-P09-195.mp3]"
"着く","着く","つく","arrive at, reach","Verb","午後8時に大阪に着きます。","ごご 8 じ に おおさか に つきます。","I will arrive in Osaka at 8:00 pm.","今ホテルに着きました。","いま ホテル に つきました。","I've just arrived at the hotel.","[sound:C1K-P09-196.mp3]","[sound:C1K-P09-197.mp3]","[sound:C1K-P09-198.mp3]"
"決まる","決まる","きまる","be decided","Verb","旅行の日程が決まりました。","りょこう の にってい が きまりました。","I've decided on my travel schedule.","新しい仕事が決まりました。","あたらしい しごと が きまりました。","I got a new job.","[sound:C1K-P09-199.mp3]","[sound:C1K-P09-200.mp3]","[sound:C1K-P09-201.mp3]"
"飾る","飾る","かざる","decorate","Verb","テーブルの上に花を飾りました。","テーブル の うえ に はな を かざりました。","I decorated the table with flowers.","玄関に花を飾りました。","げんかん に はな を かざりました。","I decorated the entrance with flowers.","[sound:C1K-P09-202.mp3]","[sound:C1K-P09-203.mp3]","[sound:C1K-P09-204.mp3]"
"殺す","殺す","ころす","kill","Verb","私は生き物を殺すのが嫌いだ。","わたし は いきもの を ころす の が きらい だ。","I hate killing living things.","そこのゴキブリを殺してください！","そこ の ゴキブリ を ころして ください！","Please kill the cockroach there!","[sound:C1K-P09-205.mp3]","[sound:C1K-P09-206.mp3]","[sound:C1K-P09-207.mp3]"
"下げる","下げる","さげる","lower, turn down","Verb","少し音量を下げてください。","すこし おんりょう を さげて ください。","Please turn the volume down a little.","彼はお客様に頭を下げた。","かれ は おきゃくさま に あたま を さげた。","He bowed to his customer.","[sound:C1K-P09-208.mp3]","[sound:C1K-P09-209.mp3]","[sound:C1K-P09-210.mp3]"
"贈る","贈る","おくる","offer, give","Verb","母に花を贈った。","はは に はな を おくった。","I gave my mother some flowers.","クラスのみんなで先生にプレゼントを贈りました。","クラス の みんな で せんせい に プレゼント を おくりました。","Our class gave our teacher a present.","[sound:C1K-P09-211.mp3]","[sound:C1K-P09-212.mp3]","[sound:C1K-P09-213.mp3]"
"訪ねる","訪ねる","たずねる","visit, go to see","Verb","彼はニューヨークの友達を訪ねた。","かれ は ニューヨーク の ともだち を たずねた。","He visited his friend in New York.","私は、夏休みに大阪の祖母を訪ねました。","わたし は、なつやすみ に おおさか の そぼ を たずねました。","I visited my grandmother in Osaka during the summer vacation.","[sound:C1K-P09-214.mp3]","[sound:C1K-P09-215.mp3]","[sound:C1K-P09-216.mp3]"
"打つ","打つ","うつ","hit, strike","Verb","転んでひざを打ちました。","ころんで ひざ を うちました。","I fell down and hit my knee.","祖父は倒れた時、頭を強く打ちました。","そふ は たおれた とき、あたま を つよく うちました。","When my grandfather collapsed, he hit his head hard.","[sound:C1K-P09-217.mp3]","[sound:C1K-P09-218.mp3]","[sound:C1K-P09-219.mp3]"
"相談","相談","そうだん","consultation, advice","Verbal Noun","相談したいことがあります。","そうだん したい こと が あります。","I'd like to get your advice on something.","私は医者に相談した。","わたし は いしゃ に そうだん した。","I consulted the doctor.","[sound:C1K-P09-220.mp3]","[sound:C1K-P09-221.mp3]","[sound:C1K-P09-222.mp3]"
"玄関","玄関","げんかん","entrance, front door","Noun","玄関に花を飾りました。","げんかん に はな を かざりました。","I decorated the entrance with flowers.","玄関のベルが鳴った。","げんかん の ベル が なった。","The door bell rang.","[sound:C1K-P09-223.mp3]","[sound:C1K-P09-224.mp3]","[sound:C1K-P09-225.mp3]"
"兄弟","兄弟","きょうだい","sibling","Noun","彼は3人兄弟です。","かれ は 3 にん きょうだい です。","He is one of the three siblings.","あなたは何人兄弟ですか。","あなた は なん にん きょうだい です か。","How many kids are in your family?","[sound:C1K-P09-226.mp3]","[sound:C1K-P09-227.mp3]","[sound:C1K-P09-228.mp3]"
"長男","長男","ちょうなん","eldest son","Noun","彼の長男は8才です。","かれ の ちょうなん は 8 さい です。","His oldest son is eight years old.","姉は長男と結婚した。","あね は ちょうなん と けっこん した。","My older sister got married to an eldest son.","[sound:C1K-P09-229.mp3]","[sound:C1K-P09-230.mp3]","[sound:C1K-P09-231.mp3]"
"高さ","高さ","たかさ","height","Noun","富士山の高さは3,776メートルです。","ふじさん の たかさ は 3776 メートル です。","The height of Mt. Fuji is 3,776m.","東京スカイツリーの高さを知っていますか。","とうきょう スカイツリー の たかさ を しって います か。","Do you know the height of the Tokyo Skytree?","[sound:C1K-P09-232.mp3]","[sound:C1K-P09-233.mp3]","[sound:C1K-P09-234.mp3]"
"用","用","よう","things to do","Noun","私に何か用ですか。","わたし に なに か よう です か。","Do you need me for something?","今日はちょっと用があります。","きょう は ちょっと よう が あります。","I've got a few things to do today.","[sound:C1K-P09-235.mp3]","[sound:C1K-P09-236.mp3]","[sound:C1K-P09-237.mp3]"
"時代","時代","じだい","age, era","Noun","今は便利さとスピードの時代だ。","いま は べんりさ と スピード の じだい だ。","We're living in the age of convenience and speed.","江戸時代は1603年に始まりました。","えど じだい は 1603 ねん に はじまりました。","The Edo Period started in 1603.","[sound:C1K-P09-238.mp3]","[sound:C1K-P09-239.mp3]","[sound:C1K-P09-240.mp3]"
"位置","位置","いち","position, location","Verbal Noun","私の町は東京の北に位置します。","わたし の まち は とうきょう の きた に いち します。","My town is located north of Tokyo.","ホテルの正しい位置が分かりません。","ホテル の ただしい いち が わかりません。","I don't know the exact location of the hotel.","[sound:C1K-P09-241.mp3]","[sound:C1K-P09-242.mp3]","[sound:C1K-P09-243.mp3]"
"季節","季節","きせつ","season","Noun","私の一番好きな季節は春です。","わたし の いちばん すきな きせつ は はる です。","My favorite season is spring.","日本には四つの季節があります。","にほん に は よっつ の きせつ が あります。","There are four seasons in Japan.","[sound:C1K-P09-244.mp3]","[sound:C1K-P09-245.mp3]","[sound:C1K-P09-246.mp3]"
"穴","穴","あな","hole","Noun","靴下に穴が開いている。","くつした に あな が あいて いる。","There are holes in my socks.","子ネコが穴に落ちてしまった。","こ ネコ が あな に おちて しまった。","A kitten fell into a hole.","[sound:C1K-P09-247.mp3]","[sound:C1K-P09-248.mp3]","[sound:C1K-P09-249.mp3]"
"裏","裏","うら","the back, the reverse side","Noun","会社の裏に公園があります。","かいしゃ の うら に こうえん が あります。","There's a park behind the company.","裏の家にはおじいさんが一人で住んでいます。","うら の いえ に は おじいさん が ひとり で すんで います。","In the house behind ours, an elderly man lives alone.","[sound:C1K-P09-250.mp3]","[sound:C1K-P09-251.mp3]","[sound:C1K-P09-252.mp3]"
"島","島","しま","island (Japanese origin)","Noun","日本は島国です。","にっぽん は しまぐに です。","Japan is an island nation.","その島には誰も住んでいません。","その しま に は だれ も すんで いません。","Nobody lives on the island.","[sound:C1K-P09-253.mp3]","[sound:C1K-P09-254.mp3]","[sound:C1K-P09-255.mp3]"
"海岸","海岸","かいがん","seashore, coast","Noun","海岸を散歩しましょう。","かいがん を さんぽ しましょう。","Let's take a walk along the coast.","初めてのキスは海岸でだったの。","はじめて の キス は かいがん で だった の。","I had my first kiss on the beach.","[sound:C1K-P09-256.mp3]","[sound:C1K-P09-257.mp3]","[sound:C1K-P09-258.mp3]"
"ガラス","ガラス","ガラス","glass (material)","Noun","クリスタルガラスの花瓶を買いました。","クリスタル ガラス の かびん を かいました。","I bought a crystal glass vase.","シンデレラはガラスの靴を履いていました。","シンデレラ は ガラス の くつ を はいて いました。","Cinderella was wearing glass shoes.","[sound:C1K-P09-259.mp3]","[sound:C1K-P09-260.mp3]","[sound:C1K-P09-261.mp3]"
"自然","自然","しぜん","natural","Adjectival Noun","親が子供を守るのは自然なことだ。","おや が こども を まもる の は しぜんな こと だ。","It's natural that parents protect their children.","私は自然な日本語を話したいです。","わたし は しぜん な にほん ご を はなしたい です。","I want to speak natural Japanese.","[sound:C1K-P09-262.mp3]","[sound:C1K-P09-263.mp3]","[sound:C1K-P09-264.mp3]"
"風","風","かぜ","wind","Noun","今日は風が強いです。","きょう は かぜ が つよい です。","The wind is strong today.","風の強さに驚きました。","かぜ の つよさ に おどろきました。","I was surprised by the strength of the wind.","[sound:C1K-P09-265.mp3]","[sound:C1K-P09-266.mp3]","[sound:C1K-P09-267.mp3]"
"科学","科学","かがく","science","Noun","科学は常に進歩している。","かがく は つねに しんぽ して いる。","Science is always advancing.","私は大学で社会科学を勉強しました。","わたし は だいがく で しゃかい かがく を べんきょう しました。","I studied social science at university.","[sound:C1K-P09-268.mp3]","[sound:C1K-P09-269.mp3]","[sound:C1K-P09-270.mp3]"
"太陽","太陽","たいよう","sun","Noun","太陽が雲に隠れた。","たいよう が くも に かくれた。","The sun hid behind the clouds.","もう1週間、太陽を見ていません。","もう 1 しゅうかん、たいよう を みて いません。","We haven't seen the sun for a week now.","[sound:C1K-P09-271.mp3]","[sound:C1K-P09-272.mp3]","[sound:C1K-P09-273.mp3]"
"台風","台風","たいふう","typhoon","Noun","台風が近づいている。","たいふう が ちかづいて いる。","The typhoon's getting closer.","台風で木が倒れた。","たいふう で き が たおれた。","The tree fell in the typhoon.","[sound:C1K-P09-274.mp3]","[sound:C1K-P09-275.mp3]","[sound:C1K-P09-276.mp3]"
"北","北","きた","north","Noun","ロシアは日本の北にあります。","ロシア は にっぽん の きた に あります。","Russia is north of Japan.","私の町は東京の北に位置します。","わたし の まち は とうきょう の きた に いち します。","My town is located north of Tokyo.","[sound:C1K-P09-277.mp3]","[sound:C1K-P09-278.mp3]","[sound:C1K-P09-279.mp3]"
"馬","馬","うま","horse","Noun","彼は牧場で馬に乗った。","かれ は ぼくじょう で うま に のった。","He rode a horse at the ranch.","馬はにんじんやりんごが好きです。","うま は にんじん や りんご が すき です。","Horses like carrots and apples.","[sound:C1K-P09-280.mp3]","[sound:C1K-P09-281.mp3]","[sound:C1K-P09-282.mp3]"
